medium,release,position,format,track_count
id-1005242,id-1005242,1,,9
id-985527,id-985527,1,,3
id-746354,id-746354,1,52,4
id-947461,id-947461,1,1,12
id-390686,id-390686,1,14,1
id-440641,id-440641,1,30,2
id-3895901,id-3575966,1,12,1
rec-804865-dup-0,id-804865,1,31,2
id-1485885,id-1427999,1,,1
id-815328,id-815328,1,12,3
id-238335,id-238335,1,,4
id-1343133,id-1303189,1,1,4
id-2552520,id-2357062,1,12,1
id-536806,id-536806,1,1,1
id-300902,id-300902,1,1,2
id-702882,id-702882,1,1,6
id-487972,id-487972,1,31,2
id-369543,id-369543,1,1,6
id-947681,id-947681,1,1,6
id-167315,id-167315,1,,2
id-882603,id-882603,1,1,2
id-1359934,id-1317831,1,1,9
id-1367753,id-1324743,1,31,2
id-920410,id-920410,1,,4
id-1130409,id-1117936,1,31,2
id-1381942,id-1337099,1,1,4
id-1356861,id-1315135,1,12,2
id-3767941,id-3458060,1,12,1
id-1363045,id-1320588,1,12,3
id-93170,id-93170,1,1,3
id-976153,id-976153,1,1,15
id-573585,id-573585,1,1,2
id-1229798,id-1204360,1,,3
id-702952,id-702952,1,12,1
id-103538,id-103538,1,,3
id-3902488,id-3581837,1,12,1
id-521070,id-521070,1,31,6
id-1382063,id-1337236,1,,5
id-1278174,id-1246449,1,12,1
id-768416,id-768416,1,12,6
id-1291627,id-1258275,1,12,1
id-1379240,id-1334785,1,12,5
id-781530,id-781530,1,1,3
id-1253359,id-1225453,1,31,12
id-384083,id-384083,1,8,1
id-384467,id-384467,1,14,1
id-223937,id-223937,1,,1
rec-920410-dup-0,id-920410,1,,4
id-3435697,id-3154539,1,12,1
id-1207207,id-1184744,1,12,5
id-968264,id-968264,1,1,8
id-949923,id-949923,1,,6
id-617618,id-617618,1,12,5
id-2174809,id-2026973,1,12,1
id-1490342,id-1431969,1,12,1
id-834817,id-834817,1,,4
id-525501,id-525501,1,31,2
id-595790,id-595790,1,31,4
id-636469,id-636469,1,31,4
id-411500,id-411500,1,1,3
id-1371814,id-1328245,1,31,4
id-440334,id-440334,1,12,3
id-318850,id-318850,1,12,1
id-36656,id-36656,1,1,6
id-3356326,id-3083339,1,12,1
id-954664,id-954664,1,1,6
id-1067457,id-1063823,1,12,3
id-861243,id-861243,1,,3
id-1088364,id-1082129,1,12,4
id-395892,id-395892,1,1,5
id-1382662,id-1337725,1,29,3
id-719939,id-719939,1,1,7
rec-3654775-dup-0,id-3353553,1,12,1
id-364084,id-364084,1,7,2
id-1182032,id-1162944,1,7,3
id-768251,id-768251,1,31,4
id-1205830,id-1183517,1,1,5
id-947517,id-947517,1,,2
id-727596,id-727596,1,7,2
id-930261,id-930261,1,,7
id-769183,id-769183,1,1,10
id-903128,id-903128,1,,2
id-713424,id-713424,1,7,2
id-1078128,id-1073161,1,12,4
id-968196,id-968196,1,,2
id-807017,id-807017,1,1,5
id-562070,id-562070,1,1,2
id-824502,id-824502,1,1,6
id-707691,id-707691,1,1,10
id-1170866,id-1153436,1,30,2
id-208858,id-208858,1,,3
id-2866239,id-2639567,1,12,1
id-2864700,id-2638176,1,1,6
id-490637,id-490637,1,1,7
id-1140122,id-1126579,1,,3
rec-1122798-dup-0,id-1111292,1,33,5
id-1229825,id-1204385,1,,2
id-487752,id-487752,1,1,1
rec-961514-dup-0,id-961514,1,,3
id-67480,id-67480,1,31,5
id-219571,id-219571,1,,8
id-1612210,id-1539747,1,,11
id-254479,id-254479,1,31,3
id-738128,id-738128,1,12,3
id-422660,id-422660,1,8,2
rec-343005-dup-0,id-343005,1,1,12
id-3769218,id-3459251,1,29,2
id-2558229,id-2362265,1,12,1
id-1261435,id-1232529,1,12,4
id-459374,id-459374,1,1,14
id-1386923,id-1341435,1,,10
rec-1378399-dup-0,id-1334052,1,1,5
id-907606,id-907606,1,,4
id-793642,id-793642,1,1,8
id-408000,id-408000,1,31,2
id-757670,id-757670,1,29,2
id-2340938,id-2170780,1,12,1
id-1318065,id-1281292,1,31,3
id-388946,id-388946,1,1,12
id-295267,id-295266,2,31,6
id-70900,id-70900,1,,3
id-1298746,id-1264461,1,12,2
id-3904792,id-3584000,1,12,1
id-642131,id-642131,1,7,11
id-1235051,id-1209062,1,12,1
id-907021,id-907021,1,,5
id-522258,id-522258,1,1,4
id-1301889,id-1267297,1,1,10
id-580732,id-580732,1,1,3
id-500865,id-500865,1,1,9
id-853995,id-853995,1,,4
id-806238,id-806238,1,8,2
id-1117737,id-1106819,1,12,3
id-2493720,id-2305825,1,1,10
id-1220784,id-1196390,1,1,5
rec-865260-dup-0,id-865260,1,,2
id-992381,id-992381,1,,3
id-867888,id-867888,1,,1
id-567882,id-567882,1,12,6
id-472802,id-472802,1,1,5
id-1234467,id-1208528,1,1,6
id-619988,id-619988,1,31,3
id-554322,id-554322,1,12,4
id-549104,id-549104,1,29,2
id-131807,id-131807,1,31,3
id-2752264,id-2538188,1,12,1
id-1061618,id-1058657,1,31,3
id-1147267,id-1132779,1,12,1
id-3651384,id-3350412,1,12,1
id-854510,id-854510,1,,6
id-749475,id-749475,1,12,5
id-459623,id-459623,1,7,2
id-1370079,id-1326701,1,1,2
id-457016,id-457016,1,7,2
id-383679,id-383679,1,1,4
id-2620845,id-2418809,1,12,1
id-1227552,id-1202347,1,12,2
id-1201340,id-1179565,1,1,5
id-784527,id-784527,1,31,9
id-1325067,id-1287389,1,29,3
id-1358480,id-1316551,1,31,4
id-1087958,id-1081766,1,12,1
id-508229,id-508229,1,1,3
id-350885,id-350885,1,1,14
id-1340624,id-1300939,1,12,6
rec-863239-dup-0,id-863239,1,,15
id-618149,id-618149,1,12,1
id-600777,id-600777,1,7,2
id-340542,id-340542,1,31,3
id-658086,id-658086,1,31,2
id-33702,id-33702,1,1,3
id-372710,id-372710,1,1,4
id-663370,id-663370,1,1,25
id-914537,id-914537,1,,6
id-938252,id-938252,1,1,2
id-1374330,id-1330516,1,12,5
id-2612650,id-2411566,1,12,11
id-1084470,id-1078809,1,,10
id-370573,id-370573,1,,4
id-1026231,id-1026231,1,,5
id-602296,id-602296,1,31,3
id-854178,id-854178,1,,4
id-1061630,id-1058669,1,12,5
id-1000621,id-1000621,1,,4
rec-675124-dup-0,id-675124,1,31,8
id-1422118,id-1372504,1,1,10
id-111886,id-111886,1,,1
id-2105252,id-1966961,1,1,5
id-1288299,id-1255398,1,29,2
rec-769675-dup-0,id-769675,1,12,4
id-1207218,id-1184755,1,,4
rec-1065015-dup-0,id-1061723,1,12,6
id-924595,id-924595,1,1,4
id-497392,id-497392,1,1,3
id-499197,id-499197,1,1,15
id-1384780,id-1339544,1,1,4
id-2247116,id-2089075,1,12,1
rec-187158-dup-0,id-187158,1,1,3
id-1321103,id-1283939,1,1,1
id-1175744,id-1157428,1,,4
id-805868,id-805868,1,33,5
id-2874346,id-2646896,1,12,1
id-923165,id-923165,1,,1
id-922060,id-922060,1,,3
id-1204622,id-1182452,1,31,2
id-1019241,id-1019241,1,,5
id-1289218,id-1256191,1,1,5
rec-702795-dup-0,id-702795,1,1,12
id-2113527,id-1974114,1,12,1
id-2872962,id-2645643,1,12,1
id-1383526,id-1338483,1,12,4
id-229667,id-229667,1,31,4
id-358867,id-358867,1,1,17
id-90277,id-90277,1,,3
id-1238393,id-1212216,1,1,8
id-1120927,id-1109661,1,1,2
rec-389451-dup-0,id-389451,1,31,4
id-450429,id-450429,1,1,1
id-959369,id-959369,1,,1
id-621310,id-621310,1,31,4
id-840936,id-840936,1,,4
id-2104891,id-1966640,1,12,18
id-1050839,id-1049378,1,1,4
id-396099,id-396099,1,1,2
id-491883,id-491883,1,7,2
id-1331414,id-1292901,1,1,2
id-71327,id-71327,1,,3
id-472793,id-472793,1,12,3
id-656116,id-656116,1,31,2
id-656447,id-656447,1,1,4
id-1384438,id-1339250,1,1,3
id-91433,id-91433,1,1,13
id-381352,id-381352,1,1,11
id-213137,id-213137,1,12,2
id-92770,id-92770,1,,2
id-606436,id-606436,1,29,2
rec-151617-dup-0,id-151617,1,,12
id-1287132,id-1254361,1,1,2
id-1234013,id-1208126,1,1,3
id-1190373,id-1170174,1,12,2
id-1374019,id-1330232,1,12,2
id-1228011,id-1202772,1,1,4
id-202790,id-202790,1,,1
id-957015,id-957015,1,,2
id-288437,id-288437,1,1,6
id-2244281,id-2086586,1,12,1
id-248257,id-248257,1,1,7
id-698824,id-698824,1,12,1
id-1667145,id-1586964,1,12,3
id-851292,id-851292,1,,1
id-1110849,id-1101013,1,12,2
id-37398,id-37398,1,,6
id-3083373,id-2836439,1,12,1
id-3765222,id-3455493,1,12,1
id-823641,id-823641,1,31,2
rec-959047-dup-0,id-959047,1,,3
id-724820,id-724820,1,1,4
id-736048,id-736048,1,31,2
rec-412304-dup-0,id-412304,1,31,3
id-937081,id-937081,1,,9
id-3901869,id-3581306,1,12,1
id-851895,id-851895,1,,5
id-714452,id-714451,2,31,6
id-1194890,id-1173858,1,12,6
id-763497,id-763497,1,31,11
id-623531,id-623531,1,12,1
id-885078,id-885078,1,,8
id-1163371,id-1146946,1,12,3
id-317085,id-317085,1,1,3
rec-2558229-dup-0,rec-2362265-dup-1,1,12,1
id-681442,id-681442,1,1,10
id-558286,id-558286,1,,1
id-546431,id-546431,1,12,3
id-546430,id-546430,1,7,2
id-1145228,id-1131006,1,1,5
id-228101,id-228101,1,,4
id-1658312,id-1579223,1,1,36
id-1020086,id-1020086,1,,6
id-699405,id-699405,1,31,2
id-1248151,id-1220871,1,1,25
id-1376636,id-1332561,1,1,6
id-1384247,id-1339089,1,12,4
id-129671,id-129671,1,,3
id-1220802,id-1196406,1,12,4
id-786606,id-786606,1,,5
id-760279,id-760279,1,1,7
id-846990,id-846990,1,,6
id-1162921,id-1146565,1,29,2
id-3254899,id-2990587,1,12,1
id-1016307,id-1016307,1,,2
id-692258,id-692258,1,31,3
id-651879,id-651879,1,31,4
id-710609,id-710609,1,7,2
id-296766,id-296766,1,1,3
id-1242331,id-1215674,1,1,1
id-2560344,id-2364181,1,1,10
id-2244483,id-2086756,1,12,6
rec-874562-dup-1,rec-874562-dup-0,1,,4
id-1183562,id-1164277,1,29,2
id-534101,id-534101,1,31,3
id-993296,id-993296,1,1,14
id-1224495,id-1199656,1,12,1
id-151222,id-151222,1,,3
id-1332707,id-1294004,1,29,2
id-652722,id-652722,1,31,4
id-1279366,id-1247467,1,1,15
id-550877,id-550877,1,29,4
id-518427,id-518427,1,31,3
