artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-716726,The Flapjacks,Flapjacks The,1992,,,,,,f,Group,,,rockabilly band from Portland OR
id-912995,Anthoney,Anthoney,,,,,,,f,Person,,,
id-158615,David Harness,Harness David,,,,,,,f,Person,,,
id-429369,Voodoo Chilli,Voodoo Chilli,,,,,,,f,Group,,,
id-58502,Web,Web,,,,,,,f,Person,,,electronica/Pierluigi Giombini
id-758257,Fumes Of Decay,Fumes Of Decay,2007,,,,,,f,Group,,,Brutal Death Metal
id-427495,As for Us,As for Us,,,,,,,f,Group,,,
id-1995033,BRM,BRM,,,,,,,f,Person,Male,id-9591,christian rapper
id-777180,Dubbyman,Dubbyman,,,,,,,f,Person,,,house alias of José Manuel Alvarez
rec-57389-dup-0,Stéréop0l,Stéré0pol,,,,,,,f,Group,,,Danke producer group
id-527564,Steve Bent,Bent Steve,,,,,,,f,Person,,,
id-1044497,Graveyard Tapes,Graveyard Tapes,,,,,,,f,,,,
id-267873,Rey Perrillo,Perrillo Rey,,,,,,,f,,,,
id-916675,Chokko,Chokko,,,,,,,f,,,,
id-916672,Reverse,Reverse,,,,,,,f,,,,
id-1944993,Bridgette Hurt,Hurt Bridgette,,,,,,,f,Person,Female,id-73616,gospel artist
id-262499,Tons of Tones,Tons of Tones,,,,,,,f,Person,,,
id-737025,The Go-Katz,Go-Katz The,,,,,,,f,Group,,,
id-408248,Blero,Blero,,,,,,,f,,,,
id-2291048,OK K.O. Lets Be Heroes,OK K.O. Lets Be Heroes,,,,,,,f,,,,
id-1044306,ColeSlaw,ColeSlaw,,,,,,,f,Group,,id-22442,Alt folk group from Redlands California
id-626262,2,2,,,,,,,f,Person,Male,,Trenton McElhinney
id-713134,Into the White,Into the White,2007,11,,,,,f,Group,,,
id-821917,The Great Society Mind Destroyers,Great Society Mind Destroyers The,,,,,,,f,Group,,,
id-1044658,Veil,Veil,,,,,,,f,Group,,id-333,Hardcore from Stadthagen Germany
id-819813,Ronnie Cuber Quintet,Quber Ronnie Quintet,,,,,,,f,Group,,,
id-602992,The Four Eyes,Four Eyes The,,,,,,,f,Group,,,
id-375616,Mick Greenwood,Greenwood Mick,,,,,,,f,Person,,,
id-546904,Psychedelic Desert,Psychedelic Desert,,,,,,,f,Group,,,
id-257404,Blues Experimentation Society,Blues Experimentation Society,,,,,,,f,Group,,,
id-651445,Alan Lastufka,Lastufka Alan,,,,,,,f,Person,,,
id-1202828,Hotel Books,Hotel Books,2011,,,,,,f,Group,,id-82385,
id-624198,Lolo Martínez et son orchestre brésilien,Lolo Martínez et son orchestre brésilien,,,,,,,f,Group,,,
id-712663,Astral Mess,Astral Mess,,,,,,,f,Group,,,
rec-788829-dup-0,Yhgve  The Innocent,Ynkve  The Innocent,2008,8,,,,,f,Group,,,
id-645242,Ripplegroove,Ripplegroove,,,,,,,f,Group,,,
id-706777,Darien Prophecy,Prophecy Darien,1980,5,22,,,,f,Person,,,
id-699730,zxyzxy,zxyzxy,,,,,,,f,Person,,,
id-1295590,Sarah Téibo,Sarah Téibo,,,,,,,f,Person,Female,,
id-412093,Leonard J. Paul,Paul Leonard J.,,,,,,,f,Person,Male,,composer also known as Freaky DNA
rec-761393-dup-0,Gush,Guzh,,,,,,,f,Group,,,Mats Gustafsson Sten Sandell  Raymond Steid
id-712395,Bo-Shed,Bo-Shed,,,,,,,f,,,,
id-1602473,Moussa,Moussa,,,,,,,f,Person,Male,,Moussa Fennira French pop singer
id-927350,Trinity,Trinity,,,,,,,f,Person,Male,,90s house artist Ian Anthony Stephens
id-483418,A Band,A Band,,,,,,,f,Group,,,70s US art rock band
id-402483,Warrent Street Youth,Warrent Street Youth,,,,,,,f,Group,,,
id-177193,Just a Man,Just a Man,,,,,,,f,Group,,,
id-50414,Sound Advice,Sound Advice,,,,,,,f,,,,
id-765419,More Maids,More Maids,,,,,,,f,Group,,,
id-753798,Spinline,Spinline,,,,,,,f,Group,,,
id-149644,Le Garage Rigaud,Garage Rigaud Le,,,,,,,f,,,,
rec-539956-dup-1,Mag:c Tree,Ma9ic Tree,,,,,,,f,Group,,,
id-2280098,Hello Yes,Hello Yes,,,,,,,f,Group,,id-30642,
id-484997,Die Freilandkühe,Freilandkühe Die,,,,,,,f,,,,
id-202758,The Cooperettes,Cooperettes The,,,,,,,f,,,,
id-626034,H.P. Winkler,H.P. Winkler,,,,,,,f,Person,,,
rec-76308-dup-0,The Greed9es,Greedles The,,,,,,,f,,,,
id-934989,Symphony Hall,Symphony Hall,,,,,,,f,Group,,,
id-588655,Polska,Polska,,,,,,,f,Person,,,Gareth McNamee
id-608038,Europe,Europe,,,,,,,f,Group,,,Raymond Heg Sander Kleinenberg. NOT The Final Countdown
rec-1888197-dup-0,The Ronfo Rigs,Rondo Ri9s The,,,,,,,f,Group,,,
id-432826,Suspect Device,Suspect Device,,,,,,,f,Group,,,80s USA punk band from Cleveland
id-663570,Earl Holliman,Holliman Earl,,,,,,,f,Person,,,
id-117833,Meldrum,Meldrum,,,,,,,f,Group,,,
id-133183,DJ Hardleg,Hardleg DJ,,,,,,,f,,,,
rec-22812-dup-1,Aled Crackerz,Alex Cracker2,,,,,,,f,,,,
id-442745,Mic Newman,Newman Mic,,,,,,,f,,,,
id-116612,Revlon 9,Revlon 9,,,,,,,f,,,,
id-1736156,Ruby Netherwood,Netherwood Ruby,,,,,,,f,Person,Female,,
id-608142,autumndownpourmachinery,autumndownpourmachinery,,,,,,,f,Group,,,
id-800004,Jón Þór,Þór Jón,,,,,,,f,Person,,,
id-736575,Hovatron,Hovatron,,,,,,,f,,,,
id-623777,Ciudad dormitorio,Ciudad dormitorio,,,,,,,f,Group,,,
id-698808,Mr. A Balladeer,Balladeer Mr. A,,,,,,,f,Person,,,
id-698809,Kuri Marka Ecuador,Ecuador Kuri Marka,,,,,,,f,Person,,,
rec-712583-dup-0,Indu5trial,Indusgrial,,,,,,,f,Person,,,
id-50211,The Vessels,Vessels The,,,,,,,f,,,,
rec-1116521-dup-0,No Coritext,No Condext,,,,,,,f,,,,Adam Baker aka Dead W9od
id-593507,Funestum,Funestum,2008,1,15,,,,f,Group,,,
id-612543,Archangel,Archangel,,,,,,,f,Person,Male,,Nick Webber
id-191956,Anna,Anna,,,,,,,f,Group,,,DUNE producers alias
id-1970328,DJ Sam K,K Sam DJ,,,,,,,f,Person,Male,,
id-313762,John Braine,Braine John,,,,,,,f,Person,,,
id-453549,Beauty School,Beauty School,,,,,,,f,,,,
id-513049,La Puma,Puma La,,,,,,,f,Group,,,
id-287963,Nothing,Nothing,,,,,,,f,Person,,,US dark ambient/industrial producer Jason William Walton
id-495981,Los TubaTango,TubaTango Los,,,,,,,f,Group,,,
id-296948,Erik Truffaz Quintet,Truffaz Erik Quintet,,,,,,,f,Group,,,
id-321618,LILVIV,LILVIV,,,,,,,f,,,,
id-871724,Jeanne Tanzy,Tanzy Jeanne,,,,,,,f,,,,
id-728956,Disfigured Dead,Disfigured Dead,2008,,,,,,f,Group,,,
id-1034225,Mythery,Mythery,,,,,,,f,Group,,,
id-284322,Protogonos,Protogonos,,,,,,,f,Group,,,
id-1140109,Lewis  Leigh,Lewis  Leigh,2014,,,,,,f,Group,,,
id-323287,Corman,Corman,,,,,,,f,Group,,,
id-892416,Nonsons,Nonsons,,,,,,,f,Group,,,industrial
rec-570242-dup-0,Earthg9at,Earthfoat,,,,,,,f,Group,,,
rec-570242-dup-1,Earthgoat,Eaahthgoat,,,,,,,f,Group,,,
id-482478,Ourson,Ourson,,,,,,,f,Person,,,
id-1789931,Willix,Willix,,,,,,,f,Person,Male,,
id-1075880,Freezah Sterling,Freezah Sterling,,,,,,,f,,,,
id-695618,Kontakte,Kontakte,,,,,,,f,Group,,,
id-324065,Who Is Behind the Mask,Who Is Behind the Mask,,,,,,,f,,,,
id-773472,Andy Ash  Runaway,Andy Ash  Runaway,,,,,,,f,Group,,,
id-2051292,Jesse Bloch,Jesse Bloch,,,,,,,f,,,,
id-804270,Kakarookee  Mr Velous,Kakarookee  Velous Mr,,,,,,,f,Group,,,
id-1617950,All Divided Selves,Selves All Divided,2016,12,1,,,,f,Group,,,
id-521882,Ocean Is Theory,Ocean Is Theory,,,,,,,f,Group,,,
id-197258,Fierce Allegiance,Fierce Allegiance,,,,,,,f,,,,
id-531217,Jens-Peter Ostendorf,Ostendorf Jens-Peter,,,,,,,f,Person,,,
id-595780,Hezbollah,Hezbollah,,,,,,,f,,,,
id-442324,Paul Isley,Isley Paul,,,,,,,f,Person,,,
id-557377,Band WG,Band WG,2005,,,,,,f,Group,,,
id-674187,love culture,love culture,2009,,,,,,f,Group,,,columbus ohio drk/dance wave
id-666210,Annie Little,Little Annie,,,,,,,f,Person,,,
id-293259,Cowboy Racer,Cowboy Racer,,,,,,,f,Group,,,
id-571742,Curb Service,Curb Service,,,,,,,f,,,,
rec-657316-dup-0,Alteahnate Action,Alternate Aftion,,,,,,,f,,,,
id-187796,Shep Fields  His Rippling Rhythm Orchestra,Fields Shep  His Rippling Rhythm Orchestra,,,,,,,f,Group,,,
id-339217,Dalmerots Kingdom,Dalmerots Kingdom,,,,,,,f,Group,,,
id-135478,2 Phat Cunts,2 Phat Cunts,,,,,,,f,Group,,,BT  Sasha
rec-402483-dup-0,Warreng Street Youth,Warent Street Youth,,,,,,,f,Group,,,
id-370033,Henrik Bjørslev,Bjørslev Henrik,1955,5,1,,,,f,Person,,,
id-43906,BottleRockit,BottleRockit,,,,,,,f,,,,
id-611706,East Hundred,East Hundred,,,,,,,f,,,,
id-234620,Frank Fischer,Fischer Frank,,,,,,,f,Person,,,new age composer
id-313362,Technological Terror Crew,Technological Terror Crew,,,,,,,f,Group,,,
id-275933,Rayon,Rayon,,,,,,,f,Person,,,
id-624177,Rebels Quartet,Rebels Quartet,,,,,,,f,Group,,,
rec-702006-dup-0,Dot Dot Dit,Dod Dot Dot,,,,,,,f,Group,,,
id-826146,The Dove,Dove The,,,,,,,f,,,,
id-433970,Stud Puppet,Stud Puppet,,,,,,,f,Group,,,
id-851091,Adabroc,Adabroc,2010,,,,,,f,Group,,id-30986,UK / Black Metal
id-657844,King Amazin,King Amazin,,,,,,,f,Person,,,
id-376878,BCCrew,BCCrew,,,,,,,f,Group,,,
id-1512626,PVRTYFOUL,PVRTYFOUL,,,,,,,f,,,,
id-1036224,WE ARE TWIN,WE ARE TWIN,2009,,,,,,f,Group,,,
id-2206985,Ten Times,Ten Times,,,,,,,f,Group,,,Swedish dance-pop duo
id-894215,H  H Project,H  H Project,,,,,,,f,Group,,,breakbeat
id-2206986,whoisFIYAH,whoisFIYAH,,,,,,,f,Person,,,EDM artist
id-791222,Jersey Demic,Demic Jersey,,,,,,,f,Person,Male,,
id-905512,DMDN,DMDN,,,,,,,f,Person,Male,,alias of Jacques Cornelius Antonius van Bussel
id-896023,Gianluca Favaron,Favaron Gianluca,,,,,,,f,Person,Male,id-20626,
id-798105,Philadelphia,Philadelphia,,,,,,,f,Group,,,80s Italo Disco
id-908819,Gavin Slate,Slate Gavin,,,,,,,f,Person,Male,,Canadian singer / songwriter
id-1115786,Ilya Monosov,Monosov Ilya,,,,,,,f,,,,
id-785883,Hypnosis Rainbow,Hypnosis Rainbow,,,,,,,f,,,,
id-603589,Russian Linesman,Russian Linesman,,,,,,,f,Person,,,
id-549236,Priscilla Angelique,Priscilla Angelique,,,,,,,f,Person,,,Music producer and vocalist
id-612169,Furio Franceschini,Furio Franceschini,,,,,,,f,Person,,,
id-347507,Valkan,Valkan,,,,,,,f,Person,,,
id-1012038,Musical Globe,Musical Globe,,,,,,,f,,,,
id-763911,The Astonishing Urbana Fall,Astonishing Urbana Fall,,,,,,,f,,,,
rec-824841-dup-1,EPB Pan Pac:fic,EPB Pan Paxific,,,,,,,f,,,,
id-433992,Dennis Haberlach,Haberlach Dennis,1981,9,8,,,,f,Person,,,
id-279982,Ric Y Martin,Ric Y Martin,,,,,,,f,Group,,,
id-724807,Edith H. Tarcov,Tarcov Edith H.,,,,,,,f,Person,,,
id-547342,Deva Sudha,Deva Sudha,,,,,,,f,,,,
id-681191,Achnn,Achnn,,,,,,,f,,,,
id-967225,Winding Path,Winding Path,,,,,,,f,,,,Doom Metal / Stoner Rock band from Austria
id-350853,デルフィニウム,delphinium,,,,2005,10,28,t,Group,,,
id-739970,Quattro Stagioni,Quattro Stagioni,,,,,,,f,Group,,,
id-520733,Kill Your Ex,Kill Your Ex,,,,,,,f,Group,,,
id-708154,The Wyrding Module,Wyrding Module The,,,,,,,f,,,,Chris Gladwin
id-909635,DiscoCrew,DiscoCrew,,,,,,,f,,,,Swedish dance act
id-1004120,Camilla Belle,Belle Camilla,,,,,,,f,,,,
rec-949477-dup-0,Kitstars,Kitsgarz,,,,,,,f,,,,
id-482295,Distruc,Distruc,,,,,,,f,,,,
id-414493,Turnip Truck,Turnip Truck,,,,,,,f,Group,,,
rec-788511-dup-1,Diskomendments,Discomentments,2010,,,,,,f,,,,
id-1032944,Carlo Caldareri,Carlo Caldareri,,,,,,,f,,,,
id-232815,Trio Urbain,Trio Urbain,,,,,,,f,,,,
id-648566,Last Resistance,Last Resistance,,,,,,,f,Group,,,
id-585756,Un Deux Trois,Un Deux Trois,,,,,,,f,Group,,,
rec-394897-dup-0,Mac Lomiv,Lomi9 Mac,,,,,,,f,Person,,,
id-228945,スリーライツ,Three Lights,,,,,,,f,Group,,,
id-439262,Tanmaya Honervogt,Honervogt Tanmaya,,,,,,,f,Person,,,
id-811270,Xtrngr,Xtrngr,,,,,,,f,,,,
id-2396601,The Sukis,Sukis The,,,,,,,f,,,,
id-865231,Pretty Bird,Pretty Bird,,,,,,,f,,,,
id-160128,Angel Trumpets,Trumpets Angel,,,,,,,f,,,,
id-561756,The Positively Testcard,Testcard,,,,,,,f,,,,
id-598899,The Lost Articles,Lost Articles The,,,,,,,f,Person,,,
id-865239,Scott Thiessen,Thiessen Scott,,,,,,,f,,,,
id-496962,La Mazz,La Mazz,,,,,,,f,Person,,,
rec-788511-dup-0,Discomendnents,Discomensments,2010,,,,,,f,,,,
id-216763,Riktus,Riktus,,,,,,,f,,,,
id-449269,The Adventures of Loki,Adventures of Loki The,2003,6,1,,,,f,Group,,,
id-960458,$auce,Sauce,,,,,,,f,,,,
id-492642,Salvatore Falbo,Falbo Salvatore,1872,,,1927,,,t,Person,,,
id-897555,Mooryc,Mooryc,,,,,,,f,Person,Male,,
id-553078,Kids Love Lies,Kids Love Lies,2007,,,2010,7,,t,Group,,,
id-251389,Paul Sequence Ferguson,Ferguson Paul Sequence,,,,,,,f,Person,,,
id-388423,DJ Dom,DJ Dom,,,,,,,f,Group,,,
id-156506,Hamburger Arroganz,Hamburger Arroganz,,,,,,,f,,,,
id-273015,Full Strike,Full Strike,,,,,,,f,Group,,,
id-442814,Sonic Supersounds,Sonic Supersounds,,,,,,,f,Group,,,
rec-655803-dup-1,Lijandra,Lisanclra,,,,,,,f,Person,,,
id-855628,David Carney,Carney David,,,,,,,f,Person,Male,,Video Game Soundtracks
id-76308,The Greedies,Greedies The,,,,,,,f,,,,
id-722821,Stavros Brothers,Stavros Brothers,,,,,,,f,,,,
id-743423,ostooandell,ostooandell,2001,,,2010,12,,t,Group,,id-431,
id-103218,Dadomo,Dadomo,,,,,,,f,,,,
id-5423,The Hal Galper Quintet,Galper Hal Quintet The,,,,,,,f,Group,,,
id-227059,The Slides,Slides The,,,,,,,f,,,,
id-1600340,Esther Eden,Eden Esther,1997,11,26,,,,f,Person,Female,,
rec-439894-dup-0,owhv,ohy,,,,,,,f,Group,,,
id-969904,The Philip Koutev National Folk Ensemble,Koutev Philip National Folk Ensemble The,,,,,,,f,Group,,,
id-467460,Praatpalen,Praatpalen,,,,,,,f,Group,,,
id-947496,Jonathan Shelly,Jonathan Shelly,,,,,,,f,,,,
id-431136,The Love Songs,Love Songs The,,,,,,,f,,,,
id-214107,G.L.O.B.E  Whiz Kid,G.L.O.B.E  Whiz Kid,,,,,,,f,,,,
id-683761,Francis Martineau,Martineau Francis,,,,,,,f,Person,,,
id-431132,Sven Swift,Swift Sven,,,,,,,f,,,,
id-179965,Black Cats  The Kitten,Black Cats  The Kitten,,,,,,,f,,,,
id-334027,Sharlene,Sharlene,,,,,,,f,Person,Female,,reggae artist
id-1447771,Ozmium,Ozmium,,,,,,,f,,,,
id-779778,Monsieur Moutarde,Monsieur Moutarde,2005,,,,,,f,Person,,,
rec-350740-dup-0,Slave Whipping Blajphemy,Slave Whipping Biasphemy,,,,,,,f,Group,,,
id-196058,Tronikgatan,Tronikgatan,,,,,,,f,Group,,,
id-760074,Foxdye,Foxdye,,,,,,,f,,,,
id-1643163,Pepper Adams Quintet,Adams Pepper Quintet,,,,,,,f,Group,,,
id-11194,DJ Lewis van der Wyk,van der Wyk Lewis DJ,,,,,,,f,,,,
id-204170,Koy,Koy,,,,,,,f,,,,
id-646751,Riding the Low,Riding the Low,,,,,,,f,Group,,,
id-6787,Tang Liangxing,Tang Liangxing,,,,,,,f,,,,
id-639553,Stig Inge,Stig Inge,,,,,,,f,Person,,,
id-2396513,Roostz,Roostz,,,,,,,f,,,,
id-1047217,Golly Gee Whiz,Golly Gee Whiz,,,,,,,f,,,,
id-781183,Wet Mango,Wet Mango,,,,,,,f,Person,,,
id-53293,MC Luscious,Luscious MC,,,,,,,f,Person,Female,,
id-427863,Bobby Summers,Summers Bobby,,,,,,,f,Person,,,track Pad
id-345034,Ultra 5,Ultra 5,,,,,,,f,Group,,,
id-231148,Dub_Connected,Dub_Connected,,,,,,,f,Person,,,
id-829270,Noizeanbehin,Noizeanbehin,2001,,,,,,f,Group,,,
id-278615,Sticks,Sticks,,,,,,,f,Person,Male,,Trance artist Michel Pollen
id-315869,Soil Sing Through Me,Soil Sing Through Me,,,,,,,f,Group,,,
id-769408,Paul Alexandre John  Ray Spiegel,Paul Alexandre John  Ray Spiegel,,,,,,,f,,,,
rec-155065-dup-0,King of H0use,King of Hou5e,,,,,,,f,Group,,,
id-502765,Manos Libre de Cuba,Manos Libre de Cuba,,,,,,,f,Group,,,
id-362266,24hourflu,24hourflu,,,,,,,f,Group,,,
id-1182219,17ded,17ded,,,,,,,f,Group,,id-55373,
id-112152,Phantom Audio,Phantom Audio,,,,,,,f,Group,,,
id-634428,Noel Towers,Noel Towers,,,,,,,f,,,,
id-1180525,Toxic Bleat,Toxic Bleat,,,,,,,f,Group,,,
id-316264,Q,Q,,,,,,,f,Group,,,Bruce Weeden  Michael Forte - The Voice of Q
id-208101,Namebrand,Namebrand,,,,,,,f,,,,
id-71057,Dendron,Dendron,,,,,,,f,Person,,,
id-517599,Teledubbies,Teledubbies,,,,,,,f,Group,,,
id-406769,Mabusto,Mabusto,,,,,,,f,Group,,,
id-462927,Merlinmoon,Merlinmoon,1983,7,22,,,,f,,,,
id-799732,The Moving Dawn Orchestra,Moving Dawn Orchestra The,,,,,,,f,,,,
id-1025412,DJ D.A.,DJ D.A.,,,,,,,f,,,,
id-617600,All Saved Freak Band,All Saved Freak Band,,,,,,,f,Group,,,
id-132414,Mats Götherskjöld,Götherskjöld Mats,1961,1,10,,,,f,Person,Male,,
id-733865,Three Women in Black,Three Women in Black,,,,,,,f,Group,,,
id-289733,Silvia Coleman,Coleman Silvia,,,,,,,f,Person,,,
id-733867,Ten Foot Faces,Ten Foot Faces,,,,,,,f,Group,,,
rec-559417-dup-0,Janis Sbarp,Shaahp Janis,,,,,,,f,Person,,,
id-461639,Good Sex Valdes,Good Sex Valdes,2003,,,,,,f,Person,,,
id-818331,Leon B,Leon B,,,,,,,f,Person,Male,,Leon Baldry
id-846084,Nautiluss,Nautiluss,,,,,,,f,,,,
rec-927350-dup-0,Triniti,Trinigy,,,,,,,f,Person,Male,,90s house ardist Ian Anthony Stephens
id-369422,Thrill Squad,Thrill Squad,,,,,,,f,Group,,,Formerly Go Four 3
id-947466,Peedge,Peedge,,,,,,,f,,,,
id-152426,Greg Simpson,Simpson Greg,,,,,,,f,,,,
id-770743,Evilface,Evilface,,,,,,,f,Person,,,
id-613366,Spark of Fire,Spark of Fire,,,,,,,f,,,,
id-219347,Mestre DeRose,Mestre DeRose,,,,,,,f,,,,
id-618480,Super Chron Flight Brothers,Super Chron Flight Brothers,,,,,,,f,Group,,,
id-829475,level 41,level 41,,,,,,,f,,,,
id-705688,Man Unkind,Man Unkind,,,,,,,f,Group,,,Battle Creek MI
rec-606938-dup-1,Noahth Noble,North Noble,,,,,,,f,Person,,,
id-829471,Datasend,Datasend,,,,,,,f,Person,,,Producer  DJ from Berlin
id-155065,King of House,King of House,,,,,,,f,Group,,,
id-1782844,Professional Loser,Professional Loser,,,,,,,f,,,,
id-1782845,Dexter Basson,Basson Dexter,,,,,,,f,Person,Male,,
id-368796,The Sovereign Nations of Old Constantinople,Sovereign Nations of Old Constantinople The,2005,,,,,,f,Group,,,
id-190423,Artificial Duck Flavour,Artificial Duck Flavour,,,,,,,f,Group,,,
id-716714,Anvil Dome,Anvil Dome,,,,,,,f,,,,
rec-531420-dup-0,Lusid Dream,Lucid Drewm,,,,,,,f,Person,Male,,Electronic artist John Telada
id-205778,Blak n Spanish,Blak n Spanish,,,,,,,f,Group,,,
id-77306,Jump  Joy,Jump  Joy,,,,,,,f,,,,
id-812094,Dataf1ow,Dataf1ow,,,,,,,f,Person,Male,,Evan Bogunia
id-1038994,Yasmina,Yasmina,,,,,,,f,,,,
id-300625,Nedjev,Nedjev,,,,,,,f,Person,,,
id-881388,D-Reflection,D-Reflection,,,,,,,f,,,,Dennis Molema
id-491517,Bitchee Bitchee Ya Ya Ya,Bitchee Bitchee Ya Ya Ya,,,,,,,f,Group,,,
id-481003,Mezzrow-Bechet Septet,Mezzrow-Bechet Septet,,,,,,,f,Group,,,
id-1888197,The Rondo Rigs,Rondo Rigs The,,,,,,,f,Group,,,
id-736898,Ukkonen,Ukkonen,,,,,,,f,Person,,,
id-568742,Chapter II,Chapter II,,,,,,,f,,,,funk/disco
id-188303,The Lounge,Lounge The,,,,,,,f,Group,,,
id-290267,Faith in Plastics,Faith in Plastics,2002,,,,,,f,Group,,,
id-1003133,Frühstück bei Stefanie,Frühstück bei Stefanie,,,,,,,f,,,,
id-597179,AlienSun,AlienSun,,,,,,,f,Group,,,
id-798516,Ei Mour Mantra,Ei Mour Mantra,,,,,,,f,Group,,,
id-577818,Grupo Vocal Universo,Grupo Vocal Universo,,,,,,,f,,,,
id-900739,Jahnett Tafari,Tafari Jahnett,,,,,,,f,Person,,,
id-94773,DJ Attack,Attack DJ,,,,,,,f,Person,,,Andy Adams of Underground Construction Records
id-417923,Ahlev De Bossa,Ahlev De Bossa,,,,,,,f,Group,,,
id-85255,Eedio,Eedio,,,,,,,f,,,,
id-315003,Mafialligator,Mafialligator,,,,,,,f,Person,,,
rec-1044783-dup-0,Homicidal Retributi0n,Homicidal Redribution,,,,,,,f,Group,,,
id-654634,Goshi Goshi,Goshi Goshi,,,,,,,f,,,,
id-411351,Opium of the Masses,Opium of the Masses,,,,,,,f,Group,,,
id-416430,Fabiola,Fabiola,,,,,,,f,Person,,,
id-690472,Twig,Twig,,,,,,,f,Person,,,Torsten Mauss
id-779594,Rez,Rez,,,,,,,f,Person,,,house/trance
id-776516,300 Miles Between,300 Miles Between,,,,,,,f,Group,,,
id-974398,Kid Enigma,Kid Enigma,,,,,,,f,Person,Male,,
id-693655,Heiress,Heiress,2006,,,,,,f,Group,,,
id-1209925,Ze Gran Zeft,Ze Gran Zeft,,,,,,,f,,,,
id-2049922,Indigo,Indigo,,,,,,,f,,,,with Venice Laclay
id-747511,Tommy  Karim,Tommy  Karim,,,,,,,f,Group,,,
id-613967,Hotzelectrics,Hotzelectrics,,,,,,,f,Group,,,
id-246795,Dawnsight,Dawnsight,,,,,,,f,,,,
