artist_credit,position,artist,name
3220286,0,389863,Charles Veal Jr
560710,0,560710,Army Navy
2817844,0,2049949,ETO
1317,0,1317,Glenn Miller
908393,0,852023,Faltsch Wagoni
99559,0,99559,Carole Simpson
541527,0,541527,Morning Star
735675,0,735675,Hydroplane
736940,0,736940,Lindsay Mac
67853,0,67853,Life Sex  Death
469760,0,469760,Douglas J Cohen
896914,0,846554,Kent Hovind
147855,0,147855,Patrick Fiori
240374,0,240374,Андрей Игоревич Романов
349073,0,734272,Graveyard Train
21359,0,21359,The Dramatics
2770416,0,68652,Zaïko LangaLanga
185249,0,185249,The McKrells
383315,0,383315,Robert J Foster
701320,0,701320,Ray Znett
1263052,0,1078694,Northern Lords
10293,0,10293,Gustav Mahler
104436,0,104436,Dollar
961045,0,878272,Bill McBillson
31006,0,31006,The Divine Comedy
22492,0,22492,BB King
2012556,0,1517649,Gertjan Wels
11285,0,11285,Wolfgang Amadeus Mozart
256891,0,256891,Mary Duff
789722,0,789722,Frost Bound
1043378,0,922390,Familie Hesselbach
412898,0,412898,AudioSource
152048,0,152048,The Gaturs
512934,0,512934,Dr Toast
130042,0,130042,Ernst Bobbie en de rest
185459,0,185459,Signal Hill
291964,0,291964,Kees
35364,0,35364,Generation X
137835,0,137835,Super XX Man
2228,0,2228,Mano Negra
171843,0,171843,Raggio di Luna Moon Ray
1041195,0,270770,Chris Kringel
119323,0,119323,Scrunter
937285,0,861584,The CRS Players
469343,0,469343,The Duke
402671,0,402671,Nevertheless
2102,0,2102,Front Line Assembly
169464,0,169464,Michelle Wilson
215864,0,215864,Michi Lange
678963,0,678963,Bob Bunker
179905,0,179905,The New Indians
1216187,0,1042382,Lakes
97546,0,97546,unknown
627249,0,627249,Pollyester
30080,0,30080,Jan Eggum
2327,0,2327,Johann Sebastian Bach
1766,0,1766,John Coltrane
216221,0,216221,Guido Schneider
1168817,0,1009472,Square Root of Margaret
129709,0,129709,The Duke of Iron
125734,0,125734,Vazelina Bilopphøggers
41733,0,41733,mc chris
397379,0,397379,Natural Snow Buildings
902293,0,678385,Klostertaler
476760,0,476760,AMP Studio
113811,0,113811,Medina Azahara
981266,0,890550,Ariëtte
644827,0,644827,Aloha From Hawai
358200,0,358200,Charlotte Roche
130086,0,130086,Dance House Children
24013,0,24013,Bill Conti
249435,0,249435,Cseh Tamás
706322,0,706322,Jim Oxborrow
613603,0,613603,Chainreactor
551009,0,551009,I Luf
287538,0,287538,Leeroy Stagger
396950,0,396950,Group 1 Crew
106905,0,106905,Klaus Wunderlich
440614,0,440614,Michal Tučný
171133,0,171133,平原綾香
2821466,0,2052423,M Greksa
268451,0,268451,Ars Nova
1590,0,1590,Charlie Parker
1987843,0,1500451,The Homestuck Fan Musicians
3992,0,3992,Quoit
21240,0,21240,Brian Eno
9098,0,9098,Laurent Garnier
315749,0,315749,OSTR
2907,0,2907,Cirque du Soleil
441133,0,441133,Anhedonia
470993,0,470993,Lento
337068,0,337068,Тараканы
936042,0,860740,White Label
1088214,0,948816,Dan Kwekel
39182,0,39182,Luxus Leverpostei
448704,0,448704,Juaninacka
39235,0,39235,Niccolò Paganini
1079442,1,136091,Aloe Blacc
1079442,0,942937,Roseaux
641639,0,641639,Bill Sims
92267,0,92267,Rolfe Kent
3005240,0,1967284,Sven Gunderssen
1114,0,1114,The Flaming Lips
52743,0,52743,Stars
61861,0,61861,Gustavo Santaolalla
470095,0,470095,Absolve
559981,0,559981,Ștefan Iordache
560475,0,560475,João Triangular
2140265,0,1126354,Chris Baines
831907,1,56757,Alcione
831907,0,49695,Ed Motta
86412,0,86412,St Eve
1374542,0,992362,Ricky Hollywood
1170816,0,1010938,Rocco Raimundo
74886,0,74886,Manuel Salado
184627,0,184627,Trencher
2560,0,2560,Alpha Blondy
1136549,0,30600,Brad Paisley
1136549,1,22656,LL Cool J
282220,0,282220,Echo Orbiter
224851,0,224851,中川幸太郎
1484515,0,774820,David Eddings
1484515,1,1238620,Cameron Beierle
60465,0,60465,Supergroove
54427,0,54427,Dilba
340959,0,340959,Özdemir Erdoğan
115213,0,115213,Abe Schwartzs Orchestra
663679,0,663679,Toomas Anni
32368,0,32368,The Blenders
1038835,0,919987,Youngblood Hawke
125932,0,125932,Amp
470716,0,470716,Ayn Rand
122373,0,122373,Jon Lord
349617,0,349617,Krêposuk
109937,0,109937,7th Moon
436983,0,436983,Ebu Gogo
1956044,0,993398,青野武
84818,0,84818,Oboroh
22684,0,22684,Sizzla
1187344,0,1022286,Inferno
225142,0,225142,Jing Chi
10536,0,10536,Os Mutantes
230435,0,230435,Science Fiction Idols
140140,0,140140,Forseti
595336,0,595336,Barry Luft
1810,0,1810,The Platters
1147025,0,993673,Burns Blue
123306,0,123306,The Baptist Generals
382961,0,382961,Portal
67631,0,67631,Passenger
824,0,824,Lynyrd Skynyrd
102761,0,102761,Unique II
14157,0,14157,Dream
381514,0,381514,Youthmovies
9971,0,9971,Status Quo
2630132,0,1485881,The Hollywood Edge
503035,0,503035,Zvonko Bogdan
307888,0,307888,Winterun
682511,0,682511,Robert Etoll
429254,0,429254,Illegal Illusion
282735,0,282735,English as a Foreign Language
186026,0,186026,Casanova
1052522,0,838289,SpaceGhostPurrp
849227,0,821522,Sallie Ford  The Sound Outside
752066,0,752066,Zellberger Spitzbuam
883818,0,839435,Marylin Michaels
242693,0,242693,Sway
815863,2,129810,Horace Parlan
815863,3,5776,Red Mitchell
815863,1,594891,Nisse Sandström
815863,0,60544,Monica Zetterlund
9606,0,9606,Beastie Boys
667101,0,667101,Björgvin Halldórsson
11551,0,11551,Mr Big
9579,0,9579,Los Lobos
134453,0,134453,Hanns Eisler
197865,0,197865,Day of Fire
1017379,1,338462,Cesarius Alvim
1017379,0,5349,Eddie Gomez
660076,0,682801,Daniel C Holter
33140,0,33140,Stan Freberg
7966,0,7966,Susumu Yokota
307350,0,307350,Black Fras
956728,1,749448,Maylee Todd
956728,0,64624,Central Park
9916,0,9916,Jam  Spoon
9766,0,9766,Badly Drawn Boy
136082,0,136082,Édouard Lalo
817882,1,372660,Stunna
817882,0,370216,Bachelors of Science
51230,0,51230,The Three Degrees
98617,0,98617,Abbe Lane
474596,0,474596,Levina Lewis
3005979,1,397912,Eva Mattes
3005979,0,464980,Harper Lee
711675,0,711675,Robin Key
14616,0,14616,鷺巣詩郎
152692,0,152692,Helheim
24387,0,24387,SONICFLOOd
1992144,0,1503537,4lung
34586,0,34586,Thunder
1482641,0,1237664,Cirius
408178,0,408178,Japunga
442273,0,442273,Circular
2997,0,2997,Ennio Morricone
126224,0,126224,Boris Mourashkin
803646,0,448417,John OCallaghan
30502,0,30502,Cerrone
1739989,0,1425583,Russ Still and The Moonshiners
518958,0,518958,Black Flight
47584,0,47584,John Doyle
154545,0,154545,Jamie Knight
3221725,0,2289990,Empyreal
87711,0,87711,Eternal Sadness
714116,0,714116,Steve Manning
454132,0,454132,Phi Khanh
624250,0,624250,Kitoslev
85060,0,85060,Confetti
672056,0,672056,Lost  Found
2101,0,2101,Frank Zappa
1479605,0,1235826,Imagination Society
127537,0,127537,Fertile Ground
366942,0,366942,Fin Alfred Larsen
95910,0,95910,Martin Moro
55858,0,55858,Red  The Red Hots
211643,0,211643,Perasma
2398764,0,1802426,TUPPERWAVE
853346,0,447165,Judge Smith
284593,0,284593,Pucho  The Latin Soul Brothers
407,0,407,Kraftwerk
347594,0,347594,Murha Murha Itsemurha
3072653,0,2207406,Hanya Yanagihara
3072653,1,1244653,Oliver Wyman
45242,0,45242,Pupo
23965,0,23965,Mike Marshall
33225,0,33225,Janne Da Arc
74648,0,74648,The Members
596325,0,596325,Tom Milsom
125,0,125,Dan Fogelberg
20877,0,20877,Edvard Grieg
65890,0,65890,伊藤賢治
880189,0,837648,Combat Crisis
66411,0,66411,De Lyckliga Kompisarna
87930,0,87930,Datblygu
1098019,0,954922,Hi Hi Hi
36098,0,36098,Archie Shepp
30205,0,30205,Afroman
73483,0,73483,Timi Yuro
1154209,0,998910,ColdFells
514631,0,514631,Abscondo
290313,0,290313,Duckmandu
871535,4,454535,雪村螢子
871535,2,539308,蔵馬
871535,3,833314,飛影
871535,1,539310,桑原和真
871535,5,833521,ぼたん
871535,0,539307,浦飯幽助
871535,7,833523,コエンマ
871535,6,833522,雪菜
703774,0,703774,Slávek Janda
519589,0,519589,Al Brooker
448108,0,448108,Empusa
24074,0,24074,Jody Watley
1551173,0,1286725,Anchiskhati Choir
105384,0,105384,The Blue Orchids
81982,0,81982,Muzsikás
92694,0,92694,古谷徹
47218,0,47218,Avril Lavigne
193629,0,193629,Jeanie Bryson
94650,0,94650,Nahawa Doumbia
4825,0,4825,Therion
8309,0,8309,EZ Rollers
113466,0,113466,Nil Karaibrahimgil
894565,0,797955,Dillon
608203,0,608203,Apples
44245,0,44245,Ikon
12078,0,12078,Tony Joe White
35726,0,35726,Cry Wolf
687367,0,687367,Le Modem
643572,0,643572,Beach Fossils
110490,0,110490,TV on the Radio
102893,0,102893,Die drei 
229912,0,229912,Tata Bojs
56535,0,56535,Prefuse 73
429556,0,429556,James Bernard
53550,0,53550,Amparanoia
469503,0,469503,AOK
810979,0,703471,Tim Hosman
810979,1,718759,Linda Lawley
347090,0,347090,Chocolate
1261448,0,35225,Da Vincis Notebook
165418,0,165418,Pierre Phalèse the Elder
203575,0,203575,Dziuks Küche
332181,0,332181,Jukka Takalo
119674,0,119674,Pacific Trance
850987,0,822554,Sparky Dean
134627,0,134627,Brian Crain
1084086,0,945903,Ida Elina
16043,0,16043,Opeth
1222803,0,1047827,Ciara Venice
55910,0,55910,Juliane Werding
78907,0,78907,Esclarecidos
615231,0,615231,Juanita Williams
465717,0,465717,Mieko Shimizu
360187,0,360187,OJM
22065,0,22065,Paul Desmond
184621,0,184621,Preston Love
962577,0,879511,Victory in Numbers
139176,0,139176,Annie
133377,0,133377,Towering Inferno
1155151,0,997012,Dagobert
3306672,1,1097108,Majoe
3306672,0,1033624,Kurdo
46693,0,46693,The Handsome Family
73739,0,73739,The Rugburns
129212,0,129212,Northern Picture Library
114093,0,114093,Imagine This
666836,0,666836,Ross Hardy
104836,0,104836,Hotel Hunger
49010,0,49010,Alternative TV
1081811,0,609158,İlyas Tetik
129979,0,129979,Pomeroy
45713,0,45713,The Count Basie Trio
1014172,0,113441,Sun YanZi
771883,0,771883,中西保志
146068,0,146068,五月天
1033012,0,916267,Luca Brichese
70057,0,70057,DJ Paul Elstak
3248,0,3248,Luciano Pavarotti
975072,2,863382,Rostislav Merkulov
975072,0,122594,Tõnis Mägi
975072,1,743487,EREO
9555,0,9555,喜多郎
120178,0,120178,Figure Four
865671,0,830764,BEK
303,0,303,The Beatles
31389,0,31389,Annihilator
665867,0,665867,The Texas Drag Queen Massacre
308125,0,308125,Ardecore
1811,0,1811,Roxette
82305,0,82305,Images
261245,0,261245,The Count Basie Orchestra
5199,0,5199,The Heptones
820488,0,40270,真田アサミ
820488,2,169887,氷上恭子
820488,1,318061,沢城みゆき
277455,0,277455,SFH
1192146,0,902742,Neako
2594,0,2594,Compay Segundo
815491,0,653338,Peter Northcote
815491,1,718742,Lindsay Jehan
79055,0,79055,Soulful Dynamics
197237,0,197237,Craft
187683,0,187683,Grooveminister
1439870,1,1187850,Christian Tramitz
1439870,0,980806,Rita Falk
624488,0,624488,Light in Your Life
710630,0,710630,Key to Arson
806808,1,422130,Peak
806808,0,717327,Boom
279702,0,279702,Jeff Loomis
603967,0,603967,The Spittin Vicars
776260,0,776260,Atlantic Shore
11650,0,11650,The Smashing Pumpkins
837292,0,814425,Azabache
51744,0,51744,Don Johnson
17,0,17,Bob Dylan
1615,0,1615,Jars of Clay
3416,0,3416,Billie Holiday
6867,0,6867,Liam Clancy
298,0,298,Bruce Cockburn
73621,0,73621,Lewis Taylor
3306874,0,2340818,Thorsten Nesch
35788,0,35788,The Templars
135758,0,135758,Tactical Sekt
444761,0,444761,King Midas Sound
201323,0,201323,Chali 2na
24108,0,24108,Lloyd Price
115426,0,115426,The Bongos
1485649,0,1239412,Sudden Death
518539,0,518539,Blasé DeBris
6225,0,6225,Hugh Mundell
46373,0,46373,Kevin Manthei
70341,0,70341,Bethany Curve
912892,1,80665,Ali B
912892,0,163726,Akon
912892,2,259918,YesR
624088,0,624088,Nicki Minaj
1068875,0,935779,Emile Barnes
190212,0,190212,Auróra
2282911,0,1685073,ЛАУД
806261,1,452920,Steve Soto
806261,0,714227,Pinch
16172,0,16172,Dionne Warwick
757274,0,757274,Ada Montellanico
105725,0,105725,no artist
81539,0,81539,Teresa Brewer
429031,0,429031,Varetta Dillard
67835,0,67835,Twilight Circus Dub Sound System
551882,0,551882,Jaime Brockett
607709,0,607709,The Bitter Tears
659405,0,920785,Curtis Schwartz
486532,0,486532,Janet Evanovich
1818,0,1818,Tom Jones
436813,0,436813,The Glory
2538628,0,645855,Martin Sonneborn
2538628,1,1889118,Martin Wehrmann
332054,0,332054,Bogs Visionary Orchestra
737576,0,737576,Shelling
35912,0,35912,The Saw Doctors
177681,0,177681,Moonflowers
1247069,0,1066429,Bordelune
511082,0,511082,Chaos Royale
2820974,0,2052068,Filicophyta
2507,0,2507,XDream
737792,0,737792,Dětský sbor Prážata
420440,0,420440,ehafh
182836,0,182836,笠原弘子
289744,0,57788,Florian Ast  Florenstein
322526,0,322526,Beach Bumpers United
504144,0,504144,Tetine
682284,0,682284,Jean Yves Rigo
79083,0,79083,Christian Smith  John Selway
181168,0,181168,University of Notre Dame Marching Band
132698,0,132698,Violeta Parra
1217961,0,55083,オフ・コース
171101,0,171101,Percee P
2209708,0,1657639,Flash Flood Darlings
2373291,0,1782914,Lotek Cruiser
79821,0,79821,Numbers
406549,0,406549,Long Distance Calling
2486980,0,1763498,Delaporte
35083,0,35083,Derb
161430,0,161430,Feuerhake
421380,0,421380,The Harlem River
491779,0,491779,KZ Kombination
365078,0,365078,Escape the Fate
23096,0,23096,Tom Astor
196017,0,196017,Charlotte Gainsbourg
649430,0,648648,Isom J Fontenot
154853,0,154853,The Bluerunners
5224,0,5224,Manfredo Fest
23,0,23,Tom Waits
1129507,0,23610,Óscar Chávez
820421,1,717694,David Rogers
820421,0,711254,Paul Shaw
1173242,0,809237,Kaatje
1193483,0,1026378,Luca Rovini
938,0,938,Eric Clapton
241616,0,241616,Tomorrows Children
1710,0,1710,Chuck Berry
93814,0,93814,GoGoGo Airheart
3026388,0,2180225,Shirese
1175080,1,22077,Earl Klugh
1175080,0,130626,Hubert Laws
173767,0,173767,Max Bygraves
129871,0,129871,John and Mary
2378079,0,1786462,Brittany Anjou
35088,0,35088,Budka Suflera
282380,0,282380,Chłopcy z Placu Broni
190,0,190,Pearl Jam
35179,0,35179,スピッツ
56238,0,56238,Binkey Kok Publications
1124401,0,731040,Jail
374041,0,374041,Bodycode
260042,0,260042,Alexander Klaws
1043913,0,922709,Irena
697063,0,697063,Rangers  Plavci
808449,1,709163,Peter Boyes
808449,0,530566,Oli Silk
636240,0,636240,Morgana
151455,0,151455,Los Fastidios
852515,0,823502,Lotus Eaters
122160,0,122160,Kommil Foo
56502,0,56502,Edera
71715,0,71715,Will Young
135990,0,135990,Maho Neitsyt
54,0,54,Nirvana
829425,0,789072,James Joseph Kalamasz
829425,1,125188,Bob Taylor
286741,0,286741,Binsey Poplars
12441,0,12441,Georges Bizet
805755,0,678542,Will Severin
805755,1,257773,George David Weiss
2601,0,2601,Blind Guardian
47393,0,47393,ProjeKct Four
151300,0,151300,Ария
906603,0,20670,Godhead
1178874,0,1016817,Moconorb
393584,0,393584,ПТВП
932588,0,39152,And You Will Know Us by the Trail of Dead
412048,0,412048,Thomas Quasthoff
1319915,1,479739,William Stromberg
1319915,0,961763,John Morgan
1405108,0,1181479,Puppet Masters
127,0,127,James Taylor
1028630,0,780631,Erik Ekholm
40061,0,106483,Billy Fury
162645,0,162645,Volkan Konak
440440,0,440440,Jim George
12692,0,12692,Gibson Brothers
147690,0,147690,Velour 100
237058,0,237058,HypoFixx
306650,0,306650,Nebelhorn
361994,0,361994,Orquesta Uribichá
327461,0,327461,Revulsion
203122,0,203122,Office Building
46945,0,46945,Jacques Loussier
104720,0,104720,Harrie Jekkers
2652525,0,1947399,Maricarmen
631689,0,631689,Rickey Rush
292377,0,292377,Adrienne Pierce
3181,0,3181,Das Ich
357808,0,357808,Jack Benny
544015,0,544015,Two Toes
142599,0,142599,Tyler Bates
66412,0,66412,Drum Theatre
796616,0,796616,Stichprobe
1190940,0,376560,Stig
6238,0,6238,Steeleye Span
1188294,0,1022609,Ars Macabra
433936,0,433936,US Air Force Band of MidAmerica
2557,0,2557,Syd Barrett
313164,0,313164,Frank Turner
131300,0,131300,Dodd Ferrelle  The Tinfoil Stars
2286545,1,1717039,Porcha
2286545,0,73815,Bone Thugs‐n‐Harmony
7262,0,7262,Spear of Destiny
151899,0,151899,Misconduct
817008,1,658524,Francis Lockwood
817008,0,88012,Didier Lockwood
683689,0,683689,The Benny Goodman Sextet
21140,0,21140,Kelly Joe Phelps
947517,1,760284,Dice Rudy
947517,0,766834,Layner
3224285,0,2287453,Carlights
3224285,1,2025676,VCR Nightwaves
1302531,0,1106637,Demiurge Urizen
142192,0,142192,Val Doonican
1213858,0,938055,Walter White
362053,0,362053,Ingrid Michaelson
839028,2,16180,Gene Pitney
839028,0,15689,George Jones
839028,1,172583,Melba Montgomery
156431,0,156431,Seth Gilbert
437721,0,437721,Gandieiro
1639,0,1639,Montell Jordan
303573,0,303573,Barratt Waugh
14917,0,14917,Los Fabulosos Cadillacs
125962,0,125962,Hilltop Hoods
39992,0,39992,Crooked Fingers
9704,0,9704,Einstürzende Neubauten
1025436,0,912501,Jon Hansson
1136397,1,421642,Göran Månsson
1136397,0,699710,Marie Axelsson
1114440,0,967353,Fog Lake
250079,0,250079,Convoj
30583,0,30583,Bläck Fööss
3305711,0,11285,Wolfgang Amadeus Mozart
3305711,1,1293593,Zlata Chochieva
528044,0,528044,Özgün
668929,0,668929,Delta Heavy
40073,0,40073,The Loud Family
713114,0,713114,Lorenzo Piggici
1134928,0,983855,Taktici
846,0,846,New Order
892889,0,844455,Silent Opera
86876,0,86876,Rita Reys
23459,0,23459,Don Huonot
2103,0,2103,Camper Van Beethoven
100169,0,100169,Anne Linnet
61745,0,61745,Isabelle Antena
259886,0,259886,dream
2820409,0,2051662,The Lou Bennett Quartet
227020,0,227020,Emmanuel Moire
419874,0,419874,Static Engine
164993,0,164993,YLukO
5995,0,5995,Lassigue Bendthaus
499229,0,499229,Alina Orlova
165834,0,165834,Skipper Wise
56326,0,56326,Slightly Stoopid
3751,0,3751,John Fred  His Playboy Band
256042,0,256042,Banaroo
49612,0,49612,Bernhard Brink
7254,0,7254,Cradle of Thorns
1187088,0,126589,BIX
10960,0,10960,Tanya Tucker
1149652,0,995475,Alienante Damnation
9429,0,9429,Lenny Bruce
261956,0,261956,Old Jerusalem
664255,0,664255,Emanuel Kallins
659517,0,659517,Chris Goulstone
381248,0,381248,Commando 9 mm
270029,0,270029,Militia
169787,0,169787,Iszoloscope
4508,0,4508,Count Basie
1085443,0,947082,The Carousel
627408,0,627408,スフィア
618288,0,618288,Enid Blyton
552183,0,552183,André Reis
141082,0,141082,Les Satellites
2644,0,2644,Smokey Robinson
3007087,0,2159051,BOB CATT THE LEGEND
197,0,197,U2
789457,0,789457,Gilles Droulez
10729,0,10729,Antonín Dvořák
817173,0,706715,Keith Leary
817173,1,706711,David Marsden
20157,0,20157,Jean Sibelius
996406,0,897083,North South
228322,0,228322,Chop Shop
515923,0,515923,Science for Girls
1161128,0,1003675,AmyrS
22190,0,22190,Deetah
224743,0,224743,Ikscheltaschel
32407,0,32407,The Irish Tenors
335941,0,335941,Martin Phipps
422777,0,422777,Oliver Oat
226876,0,226876,BLÆRG
1260072,0,1076595,LA Capone
36271,0,36271,Lá Lugh
55141,0,55141,Jesse Powell
435499,0,435499,Christian Forshaw
2940415,0,2127949,Andre Rauer
2421153,0,867832,D Todd Sorensen
480048,0,480048,Escape
3006862,0,2168954,Infector
12236,0,12236,Anne Clark
33682,0,33682,Ryan Adams
2379436,0,1787465,Juan Mango
603271,0,603271,Pinaco
113554,0,113554,Brinsley Schwarz
1000989,1,157344,Baby Ranks
1000989,0,899403,Miguel Play
536103,0,536103,Özay
964,0,964,Neil Young
139304,0,139304,Pigalle
247376,0,247376,Mahala Rai Banda
133213,0,133213,John Brack
865552,0,34990,Marc Almond
122698,0,122698,Coprofago
193563,0,193563,Götz Alsmann
2896146,0,35536,ジェイ・チョウ
11721,0,11721,Larry Norman
615788,0,615788,Prti BeeGee
4841,0,4841,Malevolent Creation
196861,0,196861,怒髪天
23926,0,23926,Bongwater
9580,0,9580,Blümchen
271129,0,271129,Regulations
96494,0,96494,Pierre Bensusan
138,0,138,Billy Joel
9460,0,9460,Muslimgauze
395324,0,395324,Hafdis Huld
1045383,0,923429,日本橋きみ栄
1119,0,1119,Kenny Rogers
904732,0,850163,AQUAPLUS
5085,0,5085,Galactic Cowboys
34515,0,34515,Fancy
73898,0,73898,Drumattic Twins
204040,0,204040,Tante Leen
44013,0,44013,Skrewdriver
141653,0,141653,Grand Avenue
277665,0,277665,The Field
2483318,0,1859410,Amadea Music Productions
34475,0,34475,Kate Rusby
133717,0,133717,Terrace
89441,0,89441,DJ Acucrack
684275,0,684275,Willi Weitzel
1826,0,1826,The Beautiful South
1629,0,1629,James Brown
2280857,0,1712551,Blue Wednesday
230685,0,230685,Jonathan Richman  The Modern Lovers
34677,0,34677,Neutral Milk Hotel
116018,0,116018,Zangeres Zonder Naam
672145,0,672145,Rad Šegrt
568042,0,568042,須藤まゆみ
101,0,101,Frank Sinatra
805881,0,66496,Mirah
805881,1,145392,Tara Jane ONeil
234441,0,234441,King Oliver and His Orchestra
669060,0,669060,all your gardening needs
6621,0,6621,Zion Train
815666,0,607672,Στράτος Παγιουμτζής
815666,1,205520,Στελλάκης Περπινιάδης
328289,0,328289,Zwartketterij
40032,0,40032,The Streets
3222895,0,1597179,Esther Suárez
417778,0,417778,Mjut
2329,0,2329,Jonny Lang
709293,0,709293,Ryan Amon
35365,0,35365,Racey
773936,0,773936,Mem Fox
690741,0,690741,Spieltrieb
22914,0,22914,Richard Müller
32354,0,32354,Dashboard Confessional
22077,0,22077,Earl Klugh
288159,0,288159,Ultimate Buzz
1507941,0,1256147,Remulak
235368,0,235368,Russell Wolff
821029,0,378301,Bob Bradley
821029,1,775966,Noel Dennis
959711,0,877288,Gaylene
569117,0,569117,Milla Kay
679504,0,679504,Потап и Настя Каменских
887906,1,841313,Jo Jamato
887906,0,841308,Ian Cake
584601,0,584601,林笛
230926,0,230926,Zoo Brazil
68677,0,68677,Jackopierce
2650281,0,1414733,JeanJacques Rébillard
918,0,918,Rush
99,0,99,Bing Crosby
1073203,0,938192,Frekkr
782,0,782,Van Halen
2819294,0,2050890,Universal Soul
654943,0,654943,Mick Parker
1497997,0,1248341,Madame Bovary
2488489,0,1862456,The Crowbaits
842423,0,297001,Pianoheadz
78431,0,78431,Last Days of April
433486,0,433486,Flying Matchstick Men
1213310,0,1040188,Glenn Crytzers Savoy Seven
3444,0,3444,Judy Garland
35006,0,35006,The Mission
563103,0,563103,Chung
620435,0,620435,Zu ND Odyofilz
93,0,93,Metallica
457436,0,457436,Fear Zero
175306,0,175306,Muzio Clementi
176849,0,176849,Optic Nerve
738930,0,738930,ziki_7
229488,0,229488,Get Us Some More
229170,0,229170,Mocca
898638,0,847656,VCMG
561040,0,561040,Ivory Moon
67633,0,67633,Elvis Costello  The Attractions
677703,0,677703,DFRNT
5206,0,5206,Candlemass
132237,0,132237,Rosannas Raiders
34535,0,34535,Amy Allison
54762,0,54762,Fireside
6915,0,6915,Derek Warfield
223910,0,223910,Werner Müller
296438,0,296438,Рада  Терновник
1181,0,1181,Wilco
322466,0,322466,Coolgirlz
7434,0,7434,The Posies
313117,0,313117,Prozac
15667,0,15667,Dinah Washington
73570,0,73570,Tryo
1670515,0,1375707,Purely Grey
1644070,0,1355989,Miguel Ángel Sarralde
57259,0,57259,Solar Plexus
1170723,0,923061,Cécile Bergame
510027,0,510027,Ekowraith
2939134,0,2127190,Stratégia
165187,0,165187,Ann Christy
78251,0,78251,Jorane
2130129,0,1598168,Malamorte
108970,0,108970,VOF de Kunst
35877,0,35877,Kamelot
222853,0,222853,Here Comes the Metric System
244679,0,244679,La Lupa
109878,0,109878,Lesley Garrett
298335,0,298335,12012
712363,0,712363,Kabhi Khushi Kabhie Gham
2098452,0,246274,Baby
2098452,1,50761,Clipse
2571,0,2571,The Magnetic Fields
1220411,0,1045749,George Holdcroft
598139,0,598139,Sexsonica
341,0,341,Sounds of Blackness
265780,0,265780,Eileen Rodgers
518333,0,518333,Épictète
141105,0,141105,Graeme Allwright
34632,0,34632,Roy D Mercer
2936389,0,2125381,The Barlow
40,0,40,Alanis Morissette
572154,0,572154,SCANDAL
75450,0,75450,Svante Thuresson
117648,0,117648,Yazz
175867,0,175867,DJ Epic
128208,0,128208,The Missing Links
1125173,1,976046,Chris William Woods
1125173,2,976047,Scott P Schreer
1125173,0,699255,Tilman Sillescu
151338,0,151338,Steven R Smith
172059,0,172059,Wolfgang Hohlbein
153501,0,153501,Cold Mission
1347,0,1347,Fluke
114474,0,114474,Jessye Norman
