release_group,name,artist_credit,type
id-2120579,Pussy Lounge Part 3,id-1,1
rec-893422-dup-1,TripHop Merropolis,id-1,11
id-614468,The Triple Platinum EP,id-54,3
id-1043931,Lounge Anthology The Cool Session,id-1,1
rec-2607957-dup-0,Pendragon Book 1 The Mrrchant of Death,id-2931223,11
id-344238,Celtic Meditation Music,id-307,1
id-420832,Doxology,id-188064,1
id-1178072,Kontor Top of the Clubs Volume 55,id-1,1
id-1178669,Mathias Stubø,id-856840,1
id-817089,Wasted,id-152048,1
id-491738,Nisht azoy,id-145491,1
id-139602,Red Dragon,id-204,1
rec-769956-dup-0,¡YA,id-394308,1
id-251026,Ruined in Repetition,id-178932,3
id-787487,Grobschnitt Live Osnabrück 1981 Part 1,id-14530,1
rec-405794-dup-0,Death T5ap,id-270619,11
id-300062,Chemistry,id-37938,1
id-300060,II The Final Option,id-4906,1
id-536008,Everything You Wish You Were,id-376292,1
id-1104067,Vaknållt in Di,id-872534,1
rec-1147878-dup-0,Reef Difer,id-961429,1
id-72376,PlugIn,id-44520,1
id-185319,Near Life Experience,id-112128,1
id-2894104,Quei Disperati Che Puzzano Di Sudore E Di Morte Original Soundtrack In Mono And Full Stereo,id-193117,1
id-341824,Hed Kandi Twisted Disco 0205,id-1,1
id-1017056,At Welding Bridge,id-36472,1
id-807974,Recycled Broadcasts EP,id-596961,3
id-489355,Collection,id-65586,1
id-1126659,Θα είμαι εδώ,id-930960,1
id-1122312,Odyssé,id-908693,1
rec-1083455-dup-0,Framkie Plays,id-842775,1
id-593798,Messiah,id-1221965,1
id-499259,Organic Dance Didjeridu,id-121642,1
rec-217326-dup-1,The Bossa Nova Esciting Jazz Samba Rhythms Volume 3,id-1,1
rec-586671-dup-0,Det förlovacle landet Samlade pärlor,id-258159,1
id-1019075,Transmission,id-469590,1
rec-217326-dup-0,The Bossa Nova Exciting Jazz Samna Rhythms Volume 3,id-1,1
rec-649925-dup-1,Bill  Teds Bogus Journey  Bill  Teds Exdellent Adventure,id-7364,1
rec-649925-dup-0,Bill  Teds Bogus Joumey  Bill  Teds Excellent Adventure,id-7364,1
id-356544,High Society,id-233769,1
id-511338,6D,id-114202,1
rec-415830-dup-0,Ndxt,id-1012,1
id-1186248,Migajas de rock maravilla,id-1,1
id-61704,Benny Goodman,id-39293,
id-533536,Angel Baby,id-1,1
id-1256845,Into the Light,id-1148277,2
id-954083,More Sugar Minott,id-5882,1
rec-1528465-dup-0,Si1ver,id-35006,1
id-507287,Night Spinner,id-868655,1
id-622127,20060206 The Dame Lexington KY USA,id-9681,1
rec-562976-dup-1,Aamul<aste 5AM,id-51253,1
id-540365,Magic Voices,id-131633,1
id-1132486,Sassy Wisdom,id-652385,1
id-2895348,American Vista,id-853346,1
id-950720,scattered harvest ep,id-35999,3
id-833955,Thats Whats Up,id-22458,1
rec-500341-dup-0,20021210 Broadway Reykjavík Iceland,id-2202,1
id-508015,Introduction,id-59312,1
id-78948,Porch Life,id-47697,1
id-878755,Yeah You,id-142903,2
id-950323,The Beat Factory Volume 2,id-806808,11
id-981623,La Raison de lautre,id-112783,1
id-958815,Rock Pop  Tweens,id-1,11
rec-981369-dup-0,Zombie Nat'lon,id-207287,1
id-824356,Orfeón Universitario y El Cuarteto,id-609056,1
id-612423,ConGRADulations Class of 2007  Just Watch Me Now,id-1,1
rec-974559-dup-1,You ARE Soecial,id-730562,1
id-2617311,The 1930s Recordings Remastered And In Chronological Order,id-31535,1
id-336405,Rum  Rodeo,id-54108,
id-507914,Black Coffee Chapter 2 Potpourri Fusique,id-821840,1
id-350072,The Razor,id-149983,1
id-1254429,Left to Burn,id-584584,1
rec-648403-dup-1,This Is Englajd,id-1,1
id-672349,Red Room,id-820141,1
id-558725,Au Théâtre des ChampsÉlysées,id-9617,1
id-2340526,Forecast Chaser,id-2490460,1
id-625216,IOU,id-2201287,2
id-853433,The Chronological Classics Gene Krupa and His Orchestra 19491951,id-69635,1
id-579639,Rock the SAT,id-413717,1
id-1182228,Production Music Series Volume 08 HipHop  Middle Eastern,id-768460,11
id-875058,My Life,id-2569553,11
id-2614561,INTENSE  MELLOW,id-238387,1
rec-215301-dup-0,Rare Surf Vooume 2 South Bay Bands,id-1,1
id-2491283,Rose Vintage,id-2817828,3
id-447211,19910427 late show Washington DC USA,id-3154673,1
id-2162870,SODA POP FANCLUB 2,id-2060126,1
id-1248463,Betrayal of Hearts,id-1136302,1
id-145627,Sweatin 3 Skatin Satan and Katon,id-64631,1
rec-239570-dup-0,Plunge Irito Oblivion,rec-8431-dup-0,1
id-685510,Idyllic Life,id-440728,1
rec-498216-dup-1,Ultimate 8os 1980  1984,id-1,1
id-1227894,Lovesongs for the Dead,id-1106930,1
id-1125094,In the Shroud of Legendry  Hellenic Myths of Gods and Heroes,id-922443,1
id-1271669,疾風乱舞 EPISODE II,id-85961,1
id-9310,100 Hardcore Punk,id-1,1
id-1529677,Disaster,id-1457217,1
id-723666,Bessere Zeiten,id-2207574,1
id-1226238,Nihilistic Misanthropy  Force Fed Life,id-1103942,1
id-658522,Poets Heart,id-89955,1
id-362215,Stratosphere Breakdown,id-131920,1
id-214937,Gently Insane,id-66158,1
id-982491,Oldie Juke Box,id-1,1
id-508834,To Mum Love Motown,id-1,1
id-893422,TripHop Metropolis,id-1,11
id-893932,In Bluegate Fields Live at Wiltons Music Hall,id-34990,1
id-881458,聖闘士星矢 音楽集Ⅴ 真紅の少年伝説,id-39233,1
id-1272448,From The Womb To The Tomb,id-1171813,11
id-237982,Karma,id-35877,1
id-1810859,Wenn der weiße Flieder wieder blüht,id-1,1
id-1027953,El dolçainer,id-774364,1
id-1227967,Die schönsten Bläserkonzerte  The Most Beautiful Wind Concertos,id-1,1
id-1806992,Hayati حياتي,id-2001679,1
id-871191,Schon eure Zahl ist Frevel,id-642657,1
id-1019091,渡辺貞夫,id-38905,1
rec-894501-dup-0,Tbe Sure Thing,id-817102,11
id-1060057,OxCompilation 95,id-1,1
rec-251438-dup-0,88,id-8071,3
rec-96291-dup-0,Bump Aheae,rec-11551-dup-1,1
id-2337383,Unlock the Doors  Eristetyt,id-2650021,3
id-695159,Polonaises 19,id-1320000,1
id-2219122,Kune Kune,id-2097598,2
id-607086,On Tour,id-433936,1
id-437889,Bossa Nova Guitarra Jubileu,id-36327,1
id-776020,Kiss the Stars,id-572130,1
rec-958464-dup-0,Daft Funi,id-1,11
id-1238568,Philosophy and Religion in the West,id-1123468,11
id-1810677,Rave the City 2 Back to the Roman Empire,id-1,1
id-656102,Terrific Seasons,id-474636,1
id-2215062,For Whom the Bell Tolls,id-93,1
rec-446465-dup-0,Haywire  Renixes 12,id-164994,3
rec-972525-dup-1,Tsukubzi,id-325165,1
id-253572,Vlaanderen klinkt Radio 1,id-1,1
id-505194,Mystic Places,id-348910,1
rec-1811180-dup-0,Tal<e Aways,id-385113,1
id-209670,Chill Out,id-1,1
id-699937,Méandres,id-2249356,1
id-171079,Endless Summer Donna Summers Greatest Hits,id-792,1
id-722408,Old Loves Die Hard,id-50776,1
id-876571,19961020 Brownies New York NY USA,id-7999,1
id-95513,From Paris With Love,id-6999,1
rec-872809-dup-0,Trez,id-1092213,1
id-957061,Aint Misbehavin,id-199734,1
rec-1018163-dup-1,Mafgins,id-269353,1
rec-1018163-dup-0,Margims,id-269353,1
id-456363,Lark,id-158830,1
id-2612244,Learn as you play saxophone,id-2934791,
id-505515,Skyward,id-351790,1
id-446147,The Pulse to Passion,id-918,1
id-763649,The Jasmine Flower,id-1097,1
id-1099444,Songs to Shiva,id-864111,1
id-558983,Blues You Can Use,id-22492,1
id-2115654,Feeet,id-430245,1
id-1190545,Neonowe obietnice,id-1043913,1
rec-579505-dup-1,Pendylum,id-7725,2
rec-579505-dup-0,Pendul7m,id-7725,2
id-725835,Królowie życia,id-155775,1
id-1057391,Your Highness,id-244460,1
id-1275232,La La Lu and the Lazy Moon,id-1176407,1
rec-2896852-dup-0,Les Voix cle Noël,id-3223421,1
id-399095,Imagery of Ecstacy,id-188882,2
id-30954,Found a Place,id-16061,1
id-597894,Mishirei Shalom Hanoch,id-432495,1
id-921953,Willi wills wissen Folge 9 Bei den Pfadfindern  Abenteuer Schnitzeljagd,id-684275,
id-372947,Musica Negra in the Americas,id-1,1
id-642522,雨季,id-242193,1
id-1049176,Hell This Is Country,id-1,11
rec-580676-dup-1,With or Without Me,id-252873,1
id-259434,Détournement de son,id-97192,1
id-1020099,Laynerkast,id-766834,1
id-829880,The Swing Era 1940  1941,id-1,1
id-492292,The Guards Themselves,id-56916,1
id-242273,Sweet Home Chicago,id-823341,1
id-761939,Repercussions,id-427385,1
id-229422,No One Can,id-2546,2
id-238458,Best Sunday Heart,id-54524,1
id-959408,Real Country,id-1,11
id-733326,20012002,id-542277,1
id-303599,Dividing Asunder,id-74151,1
id-288732,Step Off,id-231417,1
id-386837,Virus Volume 2,id-1,1
id-893754,Peaktime Television,id-1,11
id-1001368,Live Archive,id-2330772,1
rec-1013512-dup-0,ElectroReAnimqtion3,id-1,1
id-922365,Majesty,id-40678,1
id-3075112,Playing the Piano 2013 in Yokohama,id-3680,1
id-193180,Junior High,id-35453,3
id-539119,A Case for Case A Tribute to the Songs of Peter Case,id-1,1
id-1084397,Thinking  Drinking,id-63091,1
id-1530679,As England Slips Away,id-1484915,3
id-1153544,The Complete Organ Music of Johann Sebastian Bach,id-970375,1
id-625225,Mosaic Select Johnny Mercer,id-4350,1
id-342377,The Best Of,id-239056,1
rec-865250-dup-0,Shaka R0ck,id-99187,1
id-982768,Vietnam War Full Metal Jacket  Platoon,id-737349,1
rec-1117613-dup-0,Finding Our Way Hoiiie,id-451770,
rec-1076667-dup-0,The Biack Tree,id-833317,1
id-2255194,Mmmm,id-453522,1
rec-624430-dup-0,Between the Devil and the Deep Blue Sea,id-216143,1
id-575615,The Man Who Lives for Love,id-404126,1
id-209105,The Indispensable Coleman Hawkins Body and Soul 1927–1956,id-8818,1
id-1167082,Super Smash Bros Brawl,id-1,1
id-1291130,Lost Skeleton Returns,id-265870,1
id-123930,Förut,id-89655,1
id-790340,Red Letter Day A Synthpop Christmas,id-1,1
rec-172240-dup-1,Vihiiia,id-40230,1
id-430183,Enfants de la lune,id-133560,1
id-693800,Approx Twelve,id-299526,1
id-514920,ライブFinal Attack at Budokan,id-141756,1
id-976091,Theres No Sky Oh My My,id-731040,1
id-1901030,II Saw Live Dopapod Evil Was II,id-1245090,1
id-699983,Love in the Time of Cholera Original Motion Picture Soundtrack,id-3215488,1
id-732124,Van Gogh,id-84597,1
id-1109268,19981027 Fox Theater St Louis MO USA,id-187,1
rec-123581-dup-0,Logical Pr0gression,id-2331,1
id-1194003,Preludes,id-1050411,1
id-448234,The Collection,id-256891,1
id-641167,Angels With Us,id-461864,1
id-261119,The Nat King Cole Collection,id-185828,1
id-478026,Friends,id-202138,1
id-565484,Beautiful Day,id-62373,1
rec-1528142-dup-0,Bin Aranama,rec-1480192-dup-0,1
id-326864,Waltz,id-227517,1
id-264044,Blue Cathedral,id-110322,1
id-1147878,Reef Diver,id-961429,1
rec-317439-dup-0,Na so vvas,id-175568,1
id-1075250,Silver  Gold,id-242693,2
id-1212628,Kimagure Orange☆Road Singing Heart² sweet memories,id-1,1
id-573612,And Me You,id-685,1
id-2002235,Mind On The Run,id-888572,
rec-125488-dup-1,Dream6,id-35718,1
id-245814,The Many Sides of Marty Robbins,id-1745,1
id-431062,San Francisco Jazz Festival CD Sampler 96 Volume 1,id-1,
id-110281,Bow to None,id-4876,1
rec-946231-dup-1,News Promis Volume 3,id-1,11
id-976703,Neki rabm da te ne pozabm,id-732457,1
id-1256598,Young Love,id-1147959,1
id-812799,My Lost City,id-61915,1
id-610190,The 7th Dimension,id-436016,1
id-96291,Bump Ahead,id-11551,1
id-1530965,Shinkasta,id-1485398,3
id-1084246,The Singles Collection,id-829731,1
rec-312763-dup-0,Discograohy,id-219134,1
rec-312763-dup-1,Discograpby,id-219134,1
id-569243,ElectroAcoustic Tribute to Tool,id-407299,1
id-963222,Le Guignolo,id-179780,1
id-2048276,Natural Rebel,id-1960,1
id-3074424,Build a Little Home  No More Love,id-1420318,2
id-1201909,20120721 Summer Lounge Halle Germany,id-569117,1
id-996309,Kids Club 2,id-1,11
id-641760,Horrorous State of Anatomical Decomposition,id-462489,1
id-312282,The Surviving Elements From Soul Survivor II Sessions,id-34824,1
id-1464177,Container,id-196127,1
id-765761,Emergency Emergency,id-259771,1
id-497829,Serious Beats Vol 4,id-1,1
id-949694,Guitar Textures,id-1,11
id-994811,Bump Jump Jive Volume 2,id-1,1
id-337108,Starship Troopers 2 Hero of the Federation,id-1319915,1
rec-1164207-dup-1,Everything Yov Ever Made,rec-989482-dup-0,3
id-237660,להיטי זהב,id-98202,1
id-544626,That Reason,id-223799,1
id-913821,Мегаполис,id-677359,1
id-400288,A Different Kind of Pain,id-11203,1
id-1057976,Temple of the Scorn,id-797091,1
id-108163,Persuasive Percussion,id-72941,1
id-884020,Other Valentines,id-131766,1
id-540198,Asbestos Lead Asbestos,id-2346,2
id-955722,Dance House,id-1,11
id-788805,Scheiße nicht schon wieder Bernstein,id-290640,3
rec-244224-dup-0,2nd Vactot,rec-1129732-dup-0,1
id-178792,Gangrene Tambourines,id-14732,1
rec-1155172-dup-0,Philip0e Pascale,id-972981,1
id-1080396,Paddy Noonan Irish Dew,id-171347,
id-203642,Radio IDs 1996,id-148129,
rec-1185339-dup-1,Hip Hop The 2099 Collection,id-1,1
id-583338,All the Kings Horses,id-160210,1
rec-2163506-dup-0,Unspoksn Tales,rec-2423352-dup-0,1
id-831208,Blues From Hell,id-156524,1
id-532832,Ambitious 野心的でいいじゃん,id-41636,2
id-128461,More Than Meets the Eye,id-14557,1
id-591877,Storyteller 1,id-53275,1
id-1007711,Aftypiclipse For Jazzfinger,id-152446,1
id-611603,The Porter Street Tapes,id-436676,1
rec-2334499-dup-0,The Bail5men,rec-2372100-dup-0,
id-845432,Rise,id-490857,1
id-1003453,Lady Godiva  De profundis  Toman and the Wood Nymph,id-1107090,1
id-1204316,NewOrleans Revival 19401954,id-1,
id-1148481,People Hold On,id-206463,1
id-298214,In Pectra,id-113439,1
id-630732,Dos maestros dos estilos,id-1,1
id-2117334,Action,id-2375442,1
id-570604,An Ode for St Cecilias Day  Cecilia volgi un sguargo,id-2157224,1
