release_group,gid,name,artist_credit,type
2664431,9258ff5b455b4eda9b7c23922419a028,ActionThriller 3  Film Trailer Music,2776081,1
737363,e8e59fb316e03fcba15f080e29ef1e53,Berlin macht Schule 3,1,1
390746,19a9e02e3e3b353b99c807bba92295d3,Themes  Dreams,1,1
539086,1f128aa77a9b368d922f871933703e8a,Stigmata of Change,42990,1
555510,99b7116b0b4338ae9fce5771826c4bd8,魔境十日,584601,1
2893489,e72c5c49c3684abeaf19575e13e39d96,Mine  A Minecraft Parody,1399941,2
826058,5dd4c55d427b301cba99dbaf770ea373,Les Chansons dAragon chantées par Léo Ferré,9617,1
656210,8e1059002d5832039d85bc767671da69,Nekrolog 43,5907,1
263902,fdf73e3e5d9736d3af037c1fe77663aa,Mine damer og herrer,58431,1
1120078,b176187cc4874dd08db94eac72bd1b05,Indies Happy Trails,84818,1
335953,080f1bb1258f30beae30e559f4394984,The World in Your Eyes,376747,1
285354,391a78e1c0c93e82b73d1cdca49e7230,Golden Classics,79575,1
1007711,8336454d050e4cdd99cbec0b6c412248,Aftypiclipse For Jazzfinger,152446,1
769956,8249bfaf82f337359580dcd6113bdf24,¡YA,394308,1
1240454,8ef8d0c7fbfb4802945570cb8fbd51cb,全曲集,892042,1
593798,4d83e0fa85c338d790af0e558c7905c3,Messiah,1221965,1
450461,452b4e57cd75327d86cefae32e640e58,Skinned,1958,11
2896219,8f2de4bd2e524cd18fa676839746267e,Petrichor,3222846,1
1228288,c3b6a09bfca24c3c824208209891b245,Mega Trance 2,1,1
778417,632818fd401b34dcaf7b57431ba492c4,MJ Style,569781,1
108708,1f8c5b94d90335a2b31f20ce0540ff26,Suburban Light,73379,1
2495180,e36993bfe21344bfbb5d7105d1e6153c,Funkenmord,2822231,11
38177,de3801ac0c0736eaa65524521018a4df,Fest Noz de Paname,12119,1
114890,8ff0c2e9e4333d7bb77d5ddc150976e3,The All European Hero,46624,1
576117,6e226fb7b07e34b59f3157c8ad2a6d5f,The Art of Virgil Fox,38345,1
874545,506e3ba4262a43118d36a4049247817e,Dr Sin,265397,1
923297,97f310d47c1c4c8b8ea72fa70333a738,Dots And Lines,685180,1
1774498,cfe736fecd8f485db54ad541868506aa,Logan Original Motion Picture Soundtrack,82973,1
467919,0fdfde8fae5c328fa5e895d370fa5f9e,白線～スタートライン,326052,2
492292,1dafb30612e8395dac0e6d8b3626ff47,The Guards Themselves,56916,1
901505,98691391be334aa08c56c9526167dd83,Rock Blues and Country,1,11
1142951,3c8b4c04c7de4adeb0f0cd887e55a722,The Blueprints of Frank Zappa  The Original Recordings by the Original Artists,1,1
154047,d127ea9e7694348f820269f26abc03a4,De Parang Now Start,119323,
1232131,a002da7b4f4f4d08bfab0ddb495fc953,Day After,1113812,1
921953,cc65e4aa8a4c44b5ab240f7bebe36405,Willi wills wissen Folge 9 Bei den Pfadfindern  Abenteuer Schnitzeljagd,684275,
2893744,ca72c22db04c486594f2613cabf7e8cf,Only The Best,3220286,1
859438,1955f6d2d8eb414c832a4d8b2b20b3a1,「ハヤテのごとく」 2nd season オリジナル・サウンドトラック,224851,1
1336357,16355b24d5934d90bc6da452769c8470,Oldschool Influenza EP,1261806,3
192026,ca5e681b0c1d39a4844a095a3436e3cf,Only Human,42333,1
242453,194da2976dbd3ba78b69d0824497b321,Fire Prayer,61854,1
37319,03fe7fe62d963b40816d885b5118107e,Apollo Atmospheres  Soundtracks,21240,1
492868,9fcf171e02b8349d8d19039a155f6d0c,Al despertar,23320,1
171079,525e67dc36c93d31b594e10b335e3e94,Endless Summer Donna Summers Greatest Hits,792,1
2978415,bf15456a952b47dea292d8d8df4adabe,Potłuczone Aureole,784927,1
883949,55f1a0d0ad9c476dbf5ce76b6b2f5976,Smashes▲Trashes,1373,1
127507,8cae0f84b04533139b90eadf5dfc9530,Fat Beats Compilation Volume 1,1,1
706820,25fd6a434014340ba07eef811ed65aad,All Time Novelty Hits,114060,1
620260,28df0e5f962239e3a83ee771432d3f8f,The 25th Hour,34283,1
291570,8057fdffdd0933aa9ee91c4533541c3c,Triângulo sem bermudas,1,11
190799,cf724584298a32c6b0c6ac37811a6358,Pied orange,141082,1
974559,02b0b885e2d7430b974feee773dda465,You ARE Special,730562,1
68925,c89337827c523023b250694bc82f62e8,Singles,42560,1
121278,93c0d51e0cd1305c899f0204d666ee6d,QNTAL I,40294,1
1298616,052ddccac02e405e812e02c9edba5bb3,Suomirockin kultainen 80luku,1,1
231704,c14e0595328e3950adb7dd1249cc848b,The Servant,129143,1
573042,010792d0f9903ca080ced6495550a13d,New Words,4292,1
2618032,acc56cdbc98042569889d1e746e27856,Уваскрашэнне герояў,2940180,1
338220,06ee4c263c573e63a7f635fe1da8d5d3,Gorelics,287087,1
576356,69800eb354a431d3ac9c09a857cf8caf,Moon Sun  All Things Baroque Music from Latin America 2,1908719,1
1070327,2466f39e868f478f8eb6a05d6329053b,Spring is here,627408,1
677792,84f2de71c2583c1ebbc0d3662612c914,Karekare,495829,1
1109473,02a3e9b0c8e04cd4856546b555d6ed89,20070604 Halle Tony Garnier Lyon France,187,1
825929,cb41e9cf80cc331b851b364a0d17d140,Lisa Dal Bello,2351885,1
1254429,0122d892171d483fb8b78eadb5be63df,Left to Burn,584584,1
958535,0b2661a374424bfe9a5160577c9e46a1,Promos 5 Kidz Stuff,1,11
944141,07576e8348814fb9a4a9ef6c307f89d8,Trouble for Me,701974,1
2115771,a068cc52135e4ead94e0d71d8ee13be9,Katia  Marielle Labèque,45908,1
1034000,f76b6ed8dd0f4220a2146f66c596936e,Green Party,778657,11
993731,669ff8d1ea944978acd6fe3a8961944f,Vigil,518844,1
1042070,2cd892221eea422cbee2c08d2e9ca2de,Featuring Carlo Brunner  Gäste,785736,1
2217525,a71192960fed4a91b659740ec8a1559c,Jerry Bey,317583,1
783668,9377d9c27a563b768777cf21bc78c719,Eu e o Samba,107434,1
2489421,de805c9e161741618d5e1e7be6e153b8,Scenes from Henry V  Richard III and Henry V Suites  Spitfire Prelude and Fugue,2815966,1
1529541,e2fdafd236934d9eac5ec23bbaa49fb8,Баллигоулан,1483051,1
1258814,a76de995d06240cab6c55bc598183b7e,Like Crazy,218697,1
238927,54d71fcba3c438d2affadee724ac8e2c,20001120 Thank You for Loving Us Chicago Chicago IL USA,14423,1
1124094,53a4cd8d98db40e5a6fb407c6588fcfd,Libre Como Mi Alma,308397,1
1148208,f2af99f170504c6f847cd661b1790c38,Picture Perfect,961885,1
893189,90abe56284cb4d0eacc5a465b7922820,Twin Cities Electropunk Volume 5,1,1
300810,c9f5175f1aaa3e15b90d1a1591a7391a,19981231 New Years Eve at the 40 Watt Athens GA USA,34677,
1410557,4a6ddd3135664a67b9716fbce78a427c,一人ぼっちの二人,84146,2
743634,9e29155f013234e1bcefd24170db4a83,Euhedral,546609,3
916012,1815d035f3d9428e8d80e9d58b120185,Freedom Rhythm  Sound Revolutionary Jazz  The Civil Rights Movement 196382,1,1
1377053,04bccb8878f04bd9945e56b60d842def,This Is Raj And This Is Ska,1,1
413814,807c3fd765e7344b89ad56feb99ae4c5,The Best of The Tremeloes,16178,1
2613359,3d0d0059fc9f4a48a5033014e73a822b,Novotnik 44,2936280,1
1033836,6bfb4163519d4546971992840820f190,Come On Lets Go The Very Best of Tommy Steele,77277,1
743585,483f5d9ad7c839d1ab7780003d92c147,Tűréshatáron túl,190212,1
742406,93e6739651c131d0a9f94cdba8838335,Modroblues,440851,1
1671927,447ffca41f1344f88f0ecb292af13e85,prismatic infinity caratii,648247,1
2114605,616656f4579b4339bf755fec9aad2e1a,Everlasting The Best Of Carl Carlton,78361,1
1090191,6a8809c2e7324e62b6ac195bfe76689d,Radioactive,863419,2
278640,8ea3c8ac2a6f31b580a69bf45ef9fb52,The Radio Dances,179257,1
1127546,9929530fcd0e44998c96940099c4c980,Mit K,878172,1
678578,b79f1ed5681e342ab3b64a44afe17453,The Honey Wind Blows,31074,1
680536,683eb3a0f7ae3c6aa80b70111854995c,Inna de Yard,3815,1
827222,6212dffa240e3c5b800dd5d2038a582f,Winterweihnacht mit Panflöte,1,1
258264,bbdd1257561935b08a89fd40d559ac9e,Complete Keyboard Works,1330881,1
2495401,5e937b0cfa154b108d338e8d40d1a56b,Take Me Down,40073,2
106943,778462bc21793850acba0bcd2228d21b,Heut ist mein Tag,9580,2
814101,39e743c6b4323959ac46d066578df096,if,5907,1
943787,bc54c153a6b24a1281d16a459ceaf596,2 Public Use,701679,1
687645,9461a3c54398391a85ee0629b8913f84,20080204 Workplay Birmingham AL USA,34797,1
797442,dc5af5aaee513b9a95592684e5936011,Sport  Couture,278377,1
963480,26f0726df3ae47489dcbd95add7a1c68,The First Men in the Moon,721700,11
1013512,e95154ba43494601b4d0c599de7de0f1,ElectroReAnimation3,1,1
786607,b5376681d4343115bb9a613d65432373,Classicos Do Funk,1,1
209715,6eb52030c7b43842bff048b4ef39f78f,King Puck,23121,1
79293,116e30cbc12539eba185404b5f6098cf,Westing by Musket and Sextant,25,1
101786,a3fd7ca4d3873199b4e21bb792399225,Live,65368,1
435437,ca0dbde13ffa3a87ae8d5538e2a0a615,Gen Helwegs Grund,306650,1
124326,79aada62551c3abcbfdd4a49592380a6,Gun Hill Road,69581,1
298214,a61102e6c1f4390c9271227f7df0066a,In Pectra,113439,1
53295,78d128e24fdc39e8b171b32cc5e0aa1f,Introducing Nitin Sawhney,15177,1
1219471,2999730bf33245409db9176bca630eea,Airport Lounge Destination Chillout Cafe Music from Miami to ibiza,1,12
2490775,f629e15b67f24d6c85afcf77216e273d,The Ultimate Skitzmix Collectors Edition,65069,1
887845,dbf1f28e813548b9adaef1490084393d,Drama Action Beds,388226,11
322908,0a3ec39c19c3365ba5d8a24933a65cb2,Greensleeves Rhythm Album 55 Blue Steel,1,1
861230,9e54d4da80e74ab196c5b2ca9e280502,The Album,634900,1
1175691,f32599d4cc8f49a8b3a97105f332d97b,Driving You Insane,128208,1
1216178,dd1ce1c640664fc891d3744abfdd04ce,A to Z,61965,1
561819,f40dcc3f8c9131c58fd8215d3d7b1c64,Mindcrimes,298885,1
904041,2d3714a18bbe485cbd9056c72e4ba9c5,Jazz in Paris Harlem Piano in Montmartre,1,1
627697,11ebbf01d5f73a71b810d0cfea8184db,Dellimpero delle tenebre,450416,1
363699,08c69c89913b3044a60debff404b9931,The Chronological Bing Crosby Volume 7 192930,99,1
2490805,0480f10482214e088d85ae6fe52bcdfc,Run the Sun Is Burning All Your Hopes,955512,1
548652,be4cd6f6ef323f9c9ba4eb609ff40cae,Looking Backward into the Future,388370,1
497145,9429fd33f59430caa1b59f7e5f11b47e,Humpty Dumptinshite Fencezine Volume 2  1,374331,1
860614,ea097666e2cc4517a9ac087740f71e35,Imis Avernis,634481,1
749961,db7c35d3d311355ab0fe06c54dfa4b6b,71,421477,1
971482,5609a78cb8134affa32f9c02255b959b,Rumos O Brasil em 9 CDs,1,1
1022824,b574e38a140e486f8150e908098dc737,I Am the Wee Falorie Man Folk Songs of Ireland,770333,1
946657,c1db1ffca0664f949cedcf5308462913,Droplet,1,11
1284287,294ffff6f51b45338ba2b7f8dd1b49fe,John Wesley Harding  Nashville Skyline,17,1
999276,06d2ffefb0cd435199cc951f5b0fa4fc,Entrada de Emergência,163583,1
1244384,f143fc011ac24d758e939ff898d0e1f3,20 Rock  Roll Classics Part 1,1,
1041615,e754a889e24741a0be14d4e324cfc9ec,Progeny,12616,1
408217,6bed479e2b0737538fc6541677217c37,Romantic Wealth,287561,1
896848,ffe4b99eb09c4e5981cfd7dc4ce11eba,Comedy Classics,871679,11
1094084,196e9922e9b3442fb50c9d2e01ba9341,Toppers In Concert 2006,54410,1
1058979,0dec310ea9db42e18bc7fca85eaa606e,Source Code,787882,1
967725,1f646c88651641d9a4d5ae7ac4c963b1,Tastbaar,118286,1
2488959,8401b0ef3e3e455c851e479dea14282b,Savana,2815207,1
259001,97a44a56f3573f1bbe61445879684484,34th  8th,34681,1
317473,22f001f8dee63b6f967e062892389591,I grandi successi originali,66983,1
538874,b1c4afb215ea38c38d8d0837920b8f80,Blazing Horns  Tenor in Roots,42534,1
549882,946325663eda3adb93b33321ed8e9602,The No1 Trance Classics Album,1,1
1263088,82ed0ce9ad974a1398e529da9e2049cd,Čágo belo šílenci 4,1,1
129289,578f54eeb6303a348215aa648e349e32,For the Boys,9262,1
2617983,e4fd109c8394406eb7748ce812525887,The Collection,244,1
272607,b82ed99160c33a35b31d7808b26aba5d,Such Unlikely Covers,1517,1
1807305,673ec9826d0c49688506d2b151e3893b,ミカヅキの航海,1524576,1
979901,9e3d5b7b26f04b82bbfde53a7fb94986,KXLU 889 FM Los Angeles Live Volume 2,1,1
879382,2600f9e058aa41be961d8c2fac299037,To Kill a Mockingbird,1816516,11
572140,ce14c7b5dd113c4caa251909ce17ae8b,Ambiguous,56502,1
445860,553669728eb234fdb453dc60d9a4a948,Sleepwalking Daydreaming,312700,1
1296530,93f2b9a0f1554a0f886f3f106d8dff22,Music for Great Films of the Silent Era,1213693,1
794722,7b56aa1549343ccda2460e555a0329d7,End of the Eden,586504,1
941273,bbe2990f7929479399fbca98405e0070,Helena v Lucerně Největší hity 1,192540,1
414245,200ba3a388ac3ffa87f1698652974a41,100 Chansons dor,71452,1
1244723,1ba86d0cf03a40e5a071d04c4b99bace,Mega Dance 1999 Volume 2,1,1
2976461,0eacd603c449414b8cc5c97009860c91,How Fecund the Void,3303233,
2617291,c13a07661fa84f4c8ccac84c1d5a6be3,Mustermesse Basel 1956 Part 1,261245,1
405506,83e3016bc6d432d791e8d9aa36878917,Punk Rawk Explosion Volume 8,1,1
585086,431e77d3cc18383d9864f646a643eb8e,MK II,60661,1
731226,a7e2deddc2a13e9bafc66d3e4af46503,El Rancho Spastiko,536958,3
163327,c87d8c1e02f43ca4a9b220296b52e900,Lightning Bolt,81955,1
1302402,6a2a966e85d741b09e880788acec067a,Zooppera,1218359,1
987788,bfdc6294b98f4f09922c856afc152aff,19850601 St Jakobs Stadion Basel Switzerland,197,1
2490143,1bbe14c5a32140bf853cf00063d78881,Savage Mode II,1689130,1
1226238,1b4b5792a76844fc956fa04c9880868a,Nihilistic Misanthropy  Force Fed Life,1103942,1
2493667,5b8a9d8bebb042828e0db68828ed8873,Ornate Culmination,2820346,1
393528,6700d59d23be33f5b311861babf22d03,Génération fabulettes,88515,1
1206885,d90e87a6dc634d449744588cd51a4c38, And in the Darkness Bind Them,1,1
720524,f6e7a3bcad3d34a5967bc5bdecd0d61b,Variéty,1137,1
465355,187650dc02823465973f1b97335b1284,Wszystko to co ja,145514,2
403676,eb226a6f5b0e39b19602c7f5b886d74e,The Day The Happy Valley Imploded,284133,1
331958,46fef9dec2d630a39d5f604aa18b0db1,Achilles  Engineer,1350741,1
91062,ac3da0b48a7c37cb9c7360b4db327cd9,Rhinestone Cowboy  Bloodline The Lambert  Potter Sessions 19751976,379,1
952681,8e7e1d5a7deb44ee92fd95fe16fb7389,LHistoire du jazz vocal  The Story of Vocal Jazz 1911–1940,1,1
704273,c91ab46a3f783fbe88a5bcb94b956a52,Petit Fours,294468,1
2612244,5bcd6fa8724e4e08adbf5b57a1c070ce,Learn as you play saxophone,2934791,
1309377,4059ea2843ac4f059cade3cf8473a562,Calling Rastafari,31453,1
334841,8c05d7a8c3913c6b830caffd6bb1129f,Promises,253,2
283274,c0654df15d623b4a8b4148fc27399167,Artifacts III,303,1
1967772,2b414db6e5424286a362b00c2f95fc5d,Baroque Ensemble No 1–No 5,2213079,1
1334723,3ef63b43a6a641b0b576c9138aa58632,Blind to the Truth,328220,2
565484,75ad9ac607d8304e8b83072eb047d234,Beautiful Day,62373,1
1281583,923bd0e0e69c4c81866231d207a0090d,Piraten ahoi,1189105,1
739649,f4187604908f35e3840ae02a4d538cac,Bird Nest on the Ground,265209,1
247841,2bf3656c73093830bb44ca2609430c6e,Avertis tes chums,176629,1
706106,ddce6a3bbc2f3a35b81342562c701cb1,Manuel,1531333,11
539855,48e19de58377322dad3a818a89207142,Kırık Yelken,380280,1
579639,3964f8846c1e3bf8b617604a6d9ddc08,Rock the SAT,413717,1
1225526,40fe132d57574963b92ed3c58553c1fc,Inc 1,5308,1
876571,b8a5747c497e4186acafc425155d46f6,19961020 Brownies New York NY USA,7999,1
303599,55eca6be08fb3007a7ea71ff8cdd72a3,Dividing Asunder,74151,1
1534090,3a46834c18d84fb492c584753e062ac8,Mestre,1490341,1
492069,7e61baf1279b37fc92f9ddf011d7dcf7,Tausend Kleine Tänze,342774,1
873906,431041b9dce84ba691f58a01b859c91d,Live in Europe,644521,1
648715,e9042a493c35376fb848cff5251910d2,Wrong Meeting II,31136,1
1232162,10f6cef0b7ed4fe78d0cfe9b55562233,Le Salon des refusées,353887,1
514993,eae225fa6f033eb6b084b7735c307bc1,Sua vain hän kaipaa,623136,1
1481965,c41cf43e458044bca00e6332ae22c510,Roda viva,14414,1
372883,7f38780713603e6f8e7a3e84745652fc,Die Asche eines Lebens,261703,1
2607957,8c6df2c1a28648f882942b30fd3879bb,Pendragon Book 1 The Merchant of Death,2931223,11
144992,28375ca5161d391d99ccf05b459de3d0,Shivering King and Others,103234,1
102461,1faac7d2e69b3a4dae33de9df6986b04,SPORT,66209,1
1531653,2949d1417bb34a74889b0ab3dd6cd2b1,Bloodshot Records Spring Cleaning Sampler,1,1
719880,35bcf56c792b3ce38407ab0321e49a8d,Indo Rock,130007,1
1251374,a2fd6effbab34eb5945f13ff6dad96a4,The Best of Elvis Costello in Concert,67633,1
218359,a0a71eda86463d8e8553a67ef368ddf4,Ultra Chicks Volume 6 Vous dansez Mademoiselle,1,1
963222,9c8b62a5b2a8417bbd63349baa160507,Le Guignolo,179780,1
681111,c015117243f934c5862979f2982ac875,The Flatline Compilation 2,1,1
363766,109c90e1bcb73fb0946ec0aa3c121573,Shining in the Light,21002,
921402,d417ffed974a47ce87b85234c1bb11fb,Raamattu Vanha testamentti II osa Historialliset kirjat II,683889,11
2121691,0f9506c03dcb435daa1babd7ec292873,The Wing Zero EP,1310104,3
1377680,e7202d66d9fd411ea3f634f843be906d,Best of IGSU «AntiLittering Song Contest» 09,1,1
134704,2a7d5dfb79433679983aabc8acaa2757,Faces Forms and Illusions,2236,1
777414,2ea56ce826d73c6d91aba6ba6aa2b905,20 años,98609,1
1084728,5ef5f56ce9d343cf9332c49669377d33,Irelands Best Tin Whistle Tunes Vol 1,1174721,1
912382,e91ef7d0589c40a5b5177223299fe928,Hissing Theatricals EP,676239,3
652839,815d85aa6bdf33f4a2e6e72dff81b1d5,The Greatest Hits 19842002,306,1
173707,63d10adb07a9358582661239e7995cab,Platinum Edition The Greatest Hip Hop of 2003,853781,1
532832,c4a220b1b4f03c72ba00224a5c233f1f,Ambitious 野心的でいいじゃん,41636,2
1061241,0d1fd7a5f53847738bc86426d90e68d0,Greatest Hits Volume 2,763752,1
1908787,ee73bd753e584b5aa780dc8166f36795,Tusen nålar,948799,1
1023406,3a2f67f08e4a48ca82ae094a545e9f2c,Bass Communion Reprocessed by 36,648170,1
663677,b4e25fc41f173674bfd42207cd7bbf8c,Cloudy Day Navigation,131684,1
1093701,d6ca7405a1fa48acbe06a54b9f826b75,American Noise,856804,1
984419,f8f8bad227754dd9ba19725f532aa574,Britannia Infernus  A History of British Occult and Black Metal,1,1
318453,68f1da0211b83971a23771460c2b9684,Reggae Phenomenon,41711,1
901406,8ce37cab4b0846b1942eaf6c7f3a642e,News Business and Technology,1,11
909216,9a3af358e5324a1cabd8f2fa1c08f914,Significance of Blood,278444,1
991127,3281a5a6d91d4df39bfc83fc2cecded2,The Shelter,1615,1
1021708,20ce7be02b7d47abb0f8542b58e5ef5f,Schlagerhits,769157,
950447,f1aeaa6fc8bf4600b549ddbd1e3fa096,Grunge Rock Big Beat,1,11
562731,e69aefd85a55318992aa43ceccf7664d,Junica,401207,1
428319,b428afe54bd2364eae283b4c99988abd,Hydroplane,735675,1
99052,0329d010d1fd3a65a0403fd01b7c8501,Lovesongs for Underdogs,48235,1
507287,a72c9b375dfc30e28ce6cc68aabc6ef0,Night Spinner,868655,1
482474,199650d8359532068377d65a2cf840fd,Occupied,336253,1
983427,33524c2ca93941d98e5b895ae27b01b3,For 100 We Try Harder,126774,1
687293,4b08ec5430a6374fb144090daf5fbd2e,Things Just Aint the Same,384127,2
632107,a1e4e11c1cc2321d84c40fb948e22bde,Millennium,181824,1
1219259,b05eb432d6a442b088dda94743016307,This Is Christmas,48584,3
1471860,679c1a34d27e47d4b192dfe5c0c7f8bd,Lättnadens sista suck,1403526,3
480467,63ced78fcb6f3f8aa78b28fb3097ec09,攻殻機動隊 STAND ALONE COMPLEX OST 2,38012,1
783245,515ecaac7118330d9d1f31436943c582,John Mayall,16332,1
1168699,c7aca13f9e84458386dce91d74692f3a,The Devils Blues To Hell  Back,434509,3
425315,693e904cd0ff3b01a1abc5f9417ea322,Volume VI Collecting Rocks,137835,1
1036198,c78f93e0c9044e6bacbc8c0fcd8169df,The Synchronicity Suite,1,1
851162,1ab15e05974c4783b0946ead76ed1f99,Snakebite,1,1
127785,e9d83c992d6339b6a7b1be8764263ecb,Günebakan  Dünyanın Kapıları,93850,1
528549,c4e924d4a02b3f2e909601777629e48b,The You And the Now,78251,1
930024,c128847de3554418919598df111802c1,Awen,568724,1
372947,1b16c5ffd4eb3cbab6333e85e2a72b0c,Musica Negra in the Americas,1,1
1260284,e1c2ea5b98494b1488b03fe724067a43,Lookin Back,1118619,1
1211341,6c71f5d780664a38aa5edcbfebda0a2b,Made In Jamaica  Reggae Music from the Motion Picture,1,1
41797,512db9d7d6c13d0da218c643fbb51872,Jody Davis,24575,
631042,0a4ae2ad15713a12997f2477cc9a1f6b,My New Time,299034,1
1160118,19838dea421a428b9854037b454ebcc8,Passport to India,1,11
544626,78fd69253d2a388eae3ba4e9f09f2d85,That Reason,223799,1
717814,ea352862e88235b39c4cb31666c87baa,The Hollow of Morning,62438,1
885482,e39b54ce26674d568386d61128318bdf,Electric Suzy,48979,3
119063,46d6fad0419835f3973cd9dfd373395f,Sweet Mistakes,41741,1
1810620,f13b7721f2fb40baa6f4a518b03a0473,Beautiful Queen – Royal Queen Albert  Beautiful Homer,1110,
258696,97072eae81cf3a55bd024efe9c7dea92,Live at the Greek,1093019,1
990050,450c638264a84edf90807860c266c66d,19870529 Stadio Comunale Braglia Modena Italy,197,1
902804,b6c636aeaeb545b0a03dad64c5cef859,Avatar Music From the Motion Picture,1315,1
274654,722c959c5a3f351d8da99d6514f800e5,Black Clouds Determinate,51178,1
592744,f0d6a0906c15310384eff1030cb4bba1,mwvm,424089,3
537886,52de42a238393a84a80d1cc3d386cfbf,Year of the Monkey,153687,1
901361,e5bae78a141445efa21a2146560e9f18,Design and Technology,1,11
1099444,5cb76b74799843268fd6f847b6e47bea,Songs to Shiva,864111,1
582857,ca1e9057c4853d1bbfa104220c42f32c,1 15 162301 150 11387 17879 25899 30238 47331 54293 71480 80570 97530 106749 115181 126505 135033 151497,416887,1
2120989,bff852106f81438a960d5f77f5a6b2c5,Kaos Theory,54,1
1014067,b5190e26a386449a8b79c9d8ed4d5281,The Mozart Collection Idomeneo Highlights,1,1
896671,d0d9f7ee83384fcb92577bf2f55a4133,Whirlpool,71148,1
868849,3d667a33dc0c464a8eeba5e908ee6b33,Los grandes éxitos y más,384102,1
1110922,7e74466f9893409fbf0b14b247b87bae,Acoustic Rock Guitar,84778,1
844311,7d3cc9b52d984ae5ace083b7b148c41c,Thin Air,41728,1
1090634,453a48e1473243e4aca4db069ce01d1a,You Are All I See,703010,1
698962,4a78a8a4344e3e0f918c1772e97dcc7e,TheMooNDriveNDark,501909,1
618268,2fe0e3c325f63dc388e9406562824438,Makin a Munson,441914,1
735904,0574f9ef345e368a8b9df3e79f2769de,Blanco y Negro Bebo y Cigala en vivo,1104471,1
1151247,9d944003b0bb4daab4e2783d074208f2,Angel Eyes,966791,2
622145,328beefe3a1b3029a5c097d191ab97e0,The City Never Sleeps,445207,1
681109,7dd14e383b29382fadc1572b38520f8a,The Colors Of My Life,57933,1
460257,8c6999d8399135e6959a4b9afed95206,Bootleg Symphony,83758,1
405163,b03e049e2b843d409a333aa171286543,Highland Cathedral,202528,1
700398,8766a266492e38a091431fcb0306a142,Antimony,151338,1
1084246,f3fc4c7126114790ac0b3edc42dcb987,The Singles Collection,829731,1
619143,d8c770c122b03487be2768ae9f6037c2,One Fine Morning,281399,1
