artist_credit,name,artist_count,ref_count,created
id-200866,Asking Abby,1,50,20110516 16321196392900
id-141474,Persiana Jones,1,364,20110516 16321196392900
id-164913,Bob Evans,1,421,20110516 16321196392900
id-486172,Relevant Few,1,104,20110516 16321196392900
id-69442,Piero Piccioni,1,2880,20110516 16321196392900
id-299749,Marianne  Michael,1,398,20110516 16321196392900
id-3303008,DRMIS SOUNDSYSTEM,1,50,20220517 2212171253800
rec-54410-dup-0,De Toopers,1,772,20110516 16321196392900
id-2001420,Tad Williams gelesen von Andreas Fröhlich,2,3078,20170516 10120059067200
id-152519,Shandon,1,574,20110516 16321196392900
id-275537,BeeBee,1,46,20110516 16321196392900
id-1663,Joe Walsh,1,1638,20110516 16321196392900
id-5170,Admiral D,1,28,20110516 16321196392900
id-5174,Hatebreed,1,1053,20110516 16321196392900
id-383729,Justeeri,1,51,20110516 16321196392900
id-411882,Leslie Howard,1,1492,20110516 16321196392900
id-2214522,Christian Flor,1,21,20180510 12515523116200
id-271306,Samson François,1,792,20110516 16321196392900
id-789072,James Joseph Kalamasz,1,691,20110516 16321196392900
id-392074,LAST ALLIANCE,1,432,20110516 16321196392900
id-9655,Joe Jackson,1,4647,20110516 16321196392900
id-1214770,Halia Meguid,1,24,20130909 09431702446800
rec-12640-dup-0,The Notoriouz BIG,1,1693,20110516 16321196392900
id-481,Aerosmith,1,14045,20110516 16321196392900
id-9871,AZ,1,1014,20110516 16321196392900
id-399689,Aphrodesia,1,112,20110516 16321196392900
id-191481,Patrick Sébastien,1,1035,20110516 16321196392900
id-24074,Jody Watley,1,887,20110516 16321196392900
id-24070,Salif Keita,1,900,20110516 16321196392900
id-562820,Schnuckenack Reinhardt Quintett,1,438,20110516 16321196392900
id-139354,Goldie Lookin Chain,1,711,20110516 16321196392900
id-362264,The Year Of,1,24,20110516 16321196392900
id-205962,Clam Chowder,1,260,20110516 16321196392900
id-1113796,Basil Poledouris  Hans Zimmer,2,47,20130118 11404792862900
id-1,Various Artists,1,454651,20110516 16321196392900
id-8658,Vanessa Daou,1,477,20110516 16321196392900
id-440891,Klaus Harmony,1,280,20110516 16321196392900
id-92623,Liane Foly,1,589,20110516 16321196392900
id-379,Glen Campbell,1,7565,20110516 16321196392900
id-158830,Linda Lewis,1,739,20110516 16321196392900
id-980385,Sertab Erener  Voice Male,2,2,20120506 12001478121700
id-40269,Norah Jones,1,5329,20110516 16321196392900
id-550430,Katherines Favorites,1,27,20110516 16321196392900
id-557427,Savage,1,13,20110516 16321196392900
id-1482453,Lennie Dale  O Sambalanco Trio,2,1,20150527 04032019841100
rec-269604-dup-1,Phamtasm,1,254,20110516 16321196392900
id-154323,324,1,171,20110516 16321196392900
id-505638,Senmuth,1,5130,20110516 16321196392900
rec-1113796-dup-0,Basil Poledoiris  Hans Zimmer,2,47,20130118 11404792862900
id-339983,Michał Bajor,1,714,20110516 16321196392900
id-190578,Sergej Auto,1,127,20110516 16321196392900
id-3331,Little Richard,1,12100,20110516 16321196392900
id-3332,Django Reinhardt,1,19589,20110516 16321196392900
id-193885,Danças Ocultas,1,152,20110516 16321196392900
id-2611921,Morning Haze,1,80,20200131 17314264194700
id-362868,Χρόνης Αηδονίδης,1,205,20110516 16321196392900
id-1488651,STARFIRE,1,66,20150606 23584041110100
id-1404018,El Noi Del Sucre,1,136,20141219 01204850729500
rec-1137639-dup-0,Michiko Ofawa Trio,1,30,20130310 07591482821400
id-79841,Château Flight,1,285,20110516 16321196392900
id-173871,Charlie Clouser,1,1209,20110516 16321196392900
id-2115138,Angelica May Česká filharmonie Václav Neumann,3,5,20171125 16011510528100
id-55592,dead prez,1,897,20110516 16321196392900
id-102489,Guem,1,571,20110516 16321196392900
id-567402,Ganaian,1,24,20110516 16321196392900
id-187670,Raul de Souza,1,163,20110516 16321196392900
id-3071094,Keith Porteous,1,170,20210816 01150118638100
id-659338,Simon Stewart,1,1210,20110516 16321196392900
id-376690,Quadra,1,161,20110516 16321196392900
id-9098,Laurent Garnier,1,1801,20110516 16321196392900
id-1174745,Ligita KursišaPataša,1,70,20130604 20451432332800
id-87098,Dark at Dawn,1,219,20110516 16321196392900
rec-1695-dup-1,Kilking Joke,1,4470,20110516 16321196392900
id-434509,manmachineindustry,1,134,20110516 16321196392900
rec-938127-dup-0,Bosque  Sentbil,2,1,20120131 16001378869100
id-1083045,Cris Cab,1,199,20121120 12260050900
rec-38971-dup-1,R9b,1,1185,20110516 16321196392900
rec-38971-dup-0,Ro1>,1,1185,20110516 16321196392900
id-154853,The Bluerunners,1,146,20110516 16321196392900
id-256922,Lazzi,1,33,20110516 16321196392900
id-510782,Deadliner,1,480,20110516 16321196392900
id-1012,Sevendust,1,1453,20110516 16321196392900
id-325535,Zachary Allen,1,26,20110516 16321196392900
id-325536,Liberty Christian Church,1,26,20110516 16321196392900
id-258159,Stockholms Negrer,1,128,20110516 16321196392900
id-30944,Freddie Jackson,1,1076,20110516 16321196392900
id-180957,Della Bosiers,1,32,20110516 16321196392900
id-376676,Smokey Robinson  The Miracles,1,3156,20110516 16321196392900
id-4049,Slapshot,1,465,20110516 16321196392900
id-666853,Vince Gabriel,1,480,20110516 16321196392900
id-972981,Philippe Pascale,1,46,20120420 08430353844700
rec-5040-dup-1,Hawkwibd,1,19444,20110516 16321196392900
rec-5040-dup-0,Hawlcwind,1,19444,20110516 16321196392900
id-678834,Raison Varner,1,144,20110516 16321196392900
id-31389,Annihilator,1,2877,20110516 16321196392900
id-35007,Farside,1,182,20110516 16321196392900
id-72962,Tripod,1,562,20110516 16321196392900
id-376087,Gossos,1,462,20110516 16321196392900
id-176629,Complys,1,22,20110516 16321196392900
id-1956044,青野武,1,10,20170225 06560282273200
id-14917,Los Fabulosos Cadillacs,1,1880,20110516 16321196392900
id-156,Bryan Adams,1,6995,20110516 16321196392900
id-8431,Vermin,1,61,20110516 16321196392900
id-536653,Supabond,1,50,20110516 16321196392900
id-1338,Jerry Goldsmith,1,22843,20110516 16321196392900
id-808037,Hywel Maggs  Justin Myers,2,474,20110516 16321196392900
id-2398764,TUPPERWAVE,1,687,20190403 12034449006100
id-904732,AQUAPLUS,1,788,20111225 23280035121300
id-104436,Dollar,1,1291,20110516 16321196392900
id-282220,Echo Orbiter,1,40,20110516 16321196392900
rec-1126159-dup-0,Nacbo Rodríguez,1,62,20130211 01003290550800
id-2372469,WuSyndicate,1,82,20190222 180442955700
id-12616,The Shamen,1,2778,20110516 16321196392900
id-7966,Susumu Yokota,1,1005,20110516 16321196392900
id-312700,Carouge,1,30,20110516 16321196392900
id-11522,Deep Dish,1,962,20110516 16321196392900
id-923565,San Cisco,1,397,20120113 13174596177800
id-196127,Conrad Schnitzler,1,1983,20110516 16321196392900
id-1269532,Stephen Janetzko  Celine Berton,2,4,20140129 20023385848900
id-713638,NǽnøĉÿbbŒrğ VbëřřĦōlökäävsŦ,1,272,20110516 16321196392900
id-2490429,High Tone Son of a Bitch,1,92,20190902 17474942925300
id-144617,Marlango,1,368,20110516 16321196392900
id-2034539,Twilight Creeps,1,78,20170715 23075314791200
id-407960,Loircord,1,22,20110516 16321196392900
id-38607,Tim Janis,1,795,20110516 16321196392900
id-2862,Go West,1,1562,20110516 16321196392900
id-2860,A Flock of Seagulls,1,2530,20110516 16321196392900
id-634733,Johanson  Vennad,1,63,20110516 16321196392900
id-35718,Beat Happening,1,906,20110516 16321196392900
id-193087,Steven Wray Lobdell,1,30,20110516 16321196392900
id-4523,Sidney Bechet,1,5373,20110516 16321196392900
id-179585,David Wise,1,1963,20110516 16321196392900
id-444772,Thieves Like Us,1,292,20110516 16321196392900
id-684275,Willi Weitzel,1,72,20110516 16321196392900
id-1245090,Dopapod,1,213,20131204 16470253762600
id-2935428,George Wallington Quintet With Donald Byrd  Jackie McLean,3,50,20210222 05044325363700
id-400653,Sonna Rele,1,21,20110516 16321196392900
id-1035304,Martin Straka,1,90,20120816 02130217011500
id-52749,Teoman,1,668,20110516 16321196392900
id-35536,周杰倫,1,2271,20110516 16321196392900
id-639555,Los Dos y Compañeros,1,131,20110516 16321196392900
id-30080,Jan Eggum,1,725,20110516 16321196392900
id-31839,Joseph Haydn,1,50195,20110516 16321196392900
id-1387999,Lag,1,64,20141112 04032795954100
id-7364,David Newman,1,2807,20110516 16321196392900
id-322081,Κώστας Τουρνάς,1,415,20110516 16321196392900
id-100637,Anberlin,1,1301,20110516 16321196392900
id-171347,Paddy Noonan and His Grand Band,1,124,20110516 16321196392900
id-67071,Riccardo Cocciante,1,2422,20110516 16321196392900
id-3073877,Sin Eater,1,2,20210819 16423294976600
id-129490,Rainer,1,280,20110516 16321196392900
id-434964,Råd Kjetil and The Loving Eye of God,1,38,20110516 16321196392900
id-885277,Skids,1,802,20111118 11291156028900
id-768460,Young Mozart,1,228,20110516 16321196392900
id-132237,Rosannas Raiders,1,96,20110516 16321196392900
id-842630,Tears of Martyr,1,51,20110725 12181496300100
id-528777,The Bakers,1,26,20110516 16321196392900
id-68359,Marian Anderson,1,371,20110516 16321196392900
id-299526,Le Rok,1,61,20110516 16321196392900
id-131766,Fred LonbergHolm,1,79,20110516 16321196392900
id-53507,JeanPhilippe Rameau,1,5730,20110516 16321196392900
id-145491,Black Ox Orkestar,1,64,20110516 16321196392900
id-1137639,Michiko Ogawa Trio,1,30,20130310 07591482821400
id-128831,Les Reines Prochaines,1,278,20110516 16321196392900
id-59059,Marisela,1,411,20110516 16321196392900
id-34840,Annie MG Schmidt,1,1494,20110516 16321196392900
id-503520,Bazar,1,12,20110516 16321196392900
id-45799,Al Jolson,1,2268,20110516 16321196392900
id-223167,Sex Love  Money,1,16,20110516 16321196392900
id-244460,Steve Jablonsky,1,3379,20110516 16321196392900
id-809546,Simon Benson  Michael Tauben,2,746,20110516 16321196392900
id-746736,Marina Albero,1,54,20110516 16321196392900
id-126774,Ee,1,261,20110516 16321196392900
id-877768,Julian Sandell  Guy McAffer,2,10,20111102 16181713030200
id-1642316,Monster Mike Welsh,1,6,20160412 21001317397400
rec-297138-dup-0,Ahgela Wiedl,1,395,20110516 16321196392900
rec-297138-dup-1,Angeka Wiedl,1,395,20110516 16321196392900
id-732457,Društvo mrtvih pesnikov,1,208,20110516 16321196392900
id-169464,Michelle Wilson,1,18,20110516 16321196392900
id-88297,Kreidler,1,503,20110516 16321196392900
id-424601,User,1,194,20110516 16321196392900
id-46201,Timbalada,1,501,20110516 16321196392900
rec-481492-dup-0,Gezooeen,1,76,20110516 16321196392900
id-807775,Nükhet Duru  Surp Vartanants Korosu,2,14,20110516 16321196392900
rec-666836-dup-0,Ross Hardv,1,1054,20110516 16321196392900
id-310038,The Whigs,1,372,20110516 16321196392900
id-469807,Frank Chacksfield  His Orchestra,1,1127,20110516 16321196392900
rec-40061-dup-0,B:lly Fury,1,2988,20110516 16321196392900
id-3394991,zoe bat,1,107,20220908 17224312469400
id-140514,Burd Early,1,68,20110516 16321196392900
id-222768,Smadj,1,136,20110516 16321196392900
id-2309,Ferry Corsten,1,2393,20110516 16321196392900
id-153909,Hany Shaker,1,76,20110516 16321196392900
id-307,Áine Minogue,1,378,20110516 16321196392900
id-36722,Don Moen,1,1073,20110516 16321196392900
id-289220,Partia,1,111,20110516 16321196392900
id-326476,Dropping Daylight,1,50,20110516 16321196392900
id-183687,Phiiliip,1,72,20110516 16321196392900
id-1273852,WHYDOLL,1,216,20140210 00342793514500
id-223042,Reyli,1,153,20110516 16321196392900
id-241892,The Emergency,1,167,20110516 16321196392900
id-174088,Nathan Barr,1,980,20110516 16321196392900
rec-137894-dup-0,Swi2,1,146,20110516 16321196392900
id-549205,Último Gobierno,1,62,20110516 16321196392900
id-46843,The Feelers,1,340,20110516 16321196392900
id-388370,UNITE,1,34,20110516 16321196392900
id-2984484,Pure Obsessions  Red Nights,1,129,20210420 18184473714200
id-1951411,YURiKA,1,220,20170217 1851121192200
id-77277,Tommy Steele,1,653,20110516 16321196392900
id-93819,Rocky Votolato,1,542,20110516 16321196392900
id-43238,Junior Murvin,1,600,20110516 16321196392900
id-1556221,Johann Sebastian Bach Harnoncourt Leonhardt,3,8,20151027 17122137406100
id-93814,GoGoGo Airheart,1,230,20110516 16321196392900
rec-3591-dup-0,Jef Lee J0hnson,1,560,20110516 16321196392900
id-968692,Lil Wayne feat Mannie Fresh,2,19,20120410 23001059796400
id-176025,Johnny Cosy,1,42,20110516 16321196392900
id-48584,Kutless,1,624,20110516 16321196392900
id-315496,Rename,1,608,20110516 16321196392900
id-140605,Carlos Di Sarli,1,1070,20110516 16321196392900
id-33403,Within Temptation,1,3571,20110516 16321196392900
id-2647816,William Kraft  National Philharmonic Orchestra,2,46,20200311 17491052374600
id-33153,Da Yoopers,1,531,20110516 16321196392900
id-383848,Hot Buttered Rum String Band,1,101,20110516 16321196392900
id-326501,Duoteque,1,128,20110516 16321196392900
id-81239,Ivan Lins,1,1634,20110516 16321196392900
id-544852,Blueprintmusic,1,85,20110516 16321196392900
id-1539,Elvis Presley,1,75888,20110516 16321196392900
id-334801,Téada,1,165,20110516 16321196392900
id-404057,Pigor  Eichhorn,1,352,20110516 16321196392900
id-39848,Aleem,1,68,20110516 16321196392900
id-173184,KSU,1,809,20110516 16321196392900
id-350212,Herman Chittison,1,157,20110516 16321196392900
id-2640969,Drakeo the Ruler,1,254,20200303 10045180123800
rec-44941-dup-1,Disordsr,1,871,20110516 16321196392900
rec-44941-dup-0,Di5order,1,871,20110516 16321196392900
id-3395376,Casper Caan,1,2,20220909 10483773635600
id-61099,Steve Tilston,1,446,20110516 16321196392900
rec-1337456-dup-0,Tbe Bilinda Butchers feat Juri Nakashima,2,12,20140715 09181225927100
id-689965,The Department of Drama of The Catholic University of America,1,20,20110516 16321196392900
id-1854005,Grieg Tchaikovsky Orpheus Chamber Orchestra,3,4,20170109 23384412690300
id-290640,Kommando Sonnenmilch,1,257,20110516 16321196392900
id-41636,モーニング娘,1,5372,20110516 16321196392900
id-478665,Shh This Is a Library,1,68,20110516 16321196392900
id-5549,Manhattan Strings,1,69,20110516 16321196392900
id-98933,The Duke Ellington Trio,1,26,20110516 16321196392900
id-117130,Syd Matters,1,553,20110516 16321196392900
id-50401,Richie Hawtin,1,516,20110516 16321196392900
id-1068875,Emile Barnes,1,30,20121020 22065551063900
id-130380,Vikingarna,1,2469,20110516 16321196392900
id-94607,Leger des Heils,1,294,20110516 16321196392900
id-332181,Jukka Takalo,1,319,20110516 16321196392900
id-37250,Eumir Deodato,1,1077,20110516 16321196392900
id-645508,Laura Andreşan,1,18,20110516 16321196392900
id-54524,Brad Yoder,1,118,20110516 16321196392900
id-9460,Muslimgauze,1,5639,20110516 16321196392900
id-1318662,Lionel Marchetti  Olivier Capparos  Yôko Higashi,3,2,20140525 20591740170900
id-2076438,Joanne Shenandoah with Peter Kater,2,10,20170925 11010318373400
id-592428,Ben Somer,1,26,20110516 16321196392900
id-1655,John Lee Hooker,1,21539,20110516 16321196392900
id-961202,Werwolf 77,1,104,20120326 20115136285100
id-556943,A Thousand Societies,1,90,20110516 16321196392900
id-397141,Elizabeth Gaver,1,70,20110516 16321196392900
id-21949,Jaromír Nohavica,1,3915,20110516 16321196392900
id-21238,Erik Satie,1,13576,20110516 16321196392900
id-271084,The Speaking Canaries,1,209,20110516 16321196392900
id-1113812,Drunk Vision,1,26,20130118 13120851464800
id-61383,Vulgaires machins,1,123,20110516 16321196392900
id-20638,Elephant Man,1,1379,20110516 16321196392900
id-663106,Zack Tempest,1,265,20110516 16321196392900
id-2936280,Novotnik 44,1,22,20210222 2309510812500
id-1524576,さユり,1,487,20150822 0227015093700
id-49173,Marion Meadows,1,473,20110516 16321196392900
id-1034855,Cameron Devlin,1,27,20120815 09173342045700
id-33972,Al Hirt,1,1861,20110516 16321196392900
id-863419,Marina and the Diamonds,1,1242,20110930 13182154403200
rec-33058-dup-0,Toots  The Maytajs,1,3149,20110516 16321196392900
id-298339,MERRY,1,688,20110516 16321196392900
id-4742,Slayer,1,7104,20110516 16321196392900
id-508834,Clermont  Macleod,1,46,20110516 16321196392900
id-819568,Jeremy Soule  Julian Soule,2,111,20110516 16321196392900
id-817,Mike Oldfield,1,7285,20110516 16321196392900
rec-153909-dup-0,Hajy Shaker,1,76,20110516 16321196392900
id-569117,Milla Kay,1,85,20110516 16321196392900
id-1528672,たかな,1,42,20150831 16155197169900
rec-356-dup-0,Monty Pyyhon,1,4060,20110516 16321196392900
id-9262,Bette Midler,1,3281,20110516 16321196392900
id-4304,Annie Ross,1,601,20110516 16321196392900
id-335701,Anatomi71,1,48,20110516 16321196392900
id-648170,36,1,1093,20110516 16321196392900
id-33371,Lester Young,1,5325,20110516 16321196392900
id-30179,Anthony Robbins,1,3880,20110516 16321196392900
id-60161,Claudinho  Buchecha,1,300,20110516 16321196392900
id-387,Johnny Cash,1,37645,20110516 16321196392900
id-998494,Sakamoto Chika,1,1,20120610 12593805026300
id-55901,Saccoman,1,125,20110516 16321196392900
id-2781566,Lois McMaster Bujold read by Lloyd James,2,5,20200820 15322845806700
id-2488489,The Crowbaits,1,2,20190830 1258303559200
id-547537,Abuso Sonoro,1,46,20110516 16321196392900
id-47079,Kate MacLeod,1,86,20110516 16321196392900
id-61965,Zappacosta,1,267,20110516 16321196392900
id-2006738,This Awakening,1,10,20170525 0523555364100
id-1330881,Domenico Scarlatti Scott Ross,2,8,20140626 11001420314800
id-102277,Space Master,1,310,20110516 16321196392900
id-1134179,Ashentide,1,10,20130302 00181012596800
id-1048590,Patrick Moraz  Bill Bruford,2,67,20120910 20000863796400
id-325256,The Rogue Element,1,112,20110516 16321196392900
id-1015560,Antonín Dvořák Czech Philharmonic Orchestra Václav Neumann Angelica May,4,2,20120711 09203947851800
id-415859,Coma Club,1,22,20110516 16321196392900
id-138160,Tammy St John,1,33,20110516 16321196392900
id-549809,Janiss Garza,1,24,20110516 16321196392900
id-153598,Orhan Gencebay,1,788,20110516 16321196392900
id-623691,Cor Bolten,1,1220,20110516 16321196392900
id-546755,Te Deum,1,62,20110516 16321196392900
id-31154,The Dining Rooms,1,655,20110516 16321196392900
id-226854,Johann Kuhnau,1,324,20110516 16321196392900
id-3395390,Alexander Rudd  Zach Lemmon,2,132,20220909 11004093855900
id-772712,Ralf Wengenmayr,1,479,20110516 16321196392900
id-293699,The California Aggie Marching Banduh,1,198,20110516 16321196392900
id-711388,Chunky Nelson,1,898,20110516 16321196392900
id-496193,Philadelphia Slick,1,56,20110516 16321196392900
id-2650139,Alexander Armstrong Orchestra of the Swan Tom Hammond,3,13,20200314 09040013515800
id-2421846,Martin and Company,1,274,20190514 03044357538100
id-1156753,Edvard Grieg Большой симфонический оркестр имени П И Чайковского Геннадий Николаевич Рождественский,3,2,20130423 16111527314300
id-125786,Olivier Peters Quartet,1,18,20110516 16321196392900
id-683889,Eero Saarinen,1,901,20110516 16321196392900
id-30719,Inspiral Carpets,1,1342,20110516 16321196392900
id-791589,_ensnare_,1,172,20110516 16321196392900
id-10558,Eddy Mitchell,1,4078,20110516 16321196392900
id-122400,Johnny Reimar,1,233,20110516 16321196392900
id-218240,Malignant Eternal,1,88,20110516 16321196392900
id-1013218,Orquestra Mediterrânea,1,31,20120708 01444568943100
id-1217236,Toquinho e Paulinho da Viola,2,2,20130915 2100254598200
id-999877,La Mine de rien,1,159,20120613 11121912403200
id-659454,Simon Etchell,1,318,20110516 16321196392900
id-253411,Viktors Lapčenoks,1,200,20110516 16321196392900
id-308670,Lior Rosner,1,481,20110516 16321196392900
id-2249356,Simeon ten Holt Polo de Haas Kees Wieringa Ellen Dijkhuizen Fred Oldenburg,5,2,20180712 0654433946800
id-51,Le Tigre,1,605,20110516 16321196392900
id-54,Nirvana,1,36947,20110516 16321196392900
id-221402,Exumer,1,497,20110516 16321196392900
id-207665,Written in Ashes,1,120,20110516 16321196392900
id-111875,Earth and Fire,1,1217,20110516 16321196392900
id-711494,Pete Dunn,1,348,20110516 16321196392900
id-31534,John Pizzarelli,1,997,20110516 16321196392900
id-31535,The Mills Brothers,1,4769,20110516 16321196392900
id-2292920,Red Byrd The Parley of Instruments Peter Holman,3,8,20181010 2040006267100
id-905612,George Shearing Quintet,1,329,20111227 15422851897200
id-267212,The Similou,1,135,20110516 16321196392900
id-922354,BrazIll,1,42,20120111 14450268266700
id-69363,Tait,1,195,20110516 16321196392900
id-1347,Fluke,1,884,20110516 16321196392900
id-258831,Vítězslav Novák,1,227,20110516 16321196392900
id-1872705,Richard Wagner Dietrich Fischer‐Dieskau Catarina Ligendza Christa Ludwig Plácido Domingo Horst Laubenthal Chor und Orchester der Deutschen Oper Berlin Eugen Jochum,9,3,20170118 22002540018900
id-902346,Rumatera feat Cattive Abitudini,2,2,20111220 15572697664400
id-122538,Lotto King Karl,1,417,20110516 16321196392900
id-3271,Guster,1,1996,20110516 16321196392900
id-57184,Hannah,1,348,20110516 16321196392900
id-2958114,Takahiro Nishi,1,37,20210320 0423005024300
id-57186,Lil Wayne,1,3839,20110516 16321196392900
id-122247,The Idea of North,1,367,20110516 16321196392900
id-11551,Mr Big,1,3589,20110516 16321196392900
id-769178,Von Bingen,1,12,20110516 16321196392900
id-325744,Attention,1,42,20110516 16321196392900
id-905985,Jsbl,1,4,20111228 02234256514800
id-2425010,Quintetto BassoValdambrini,1,116,20190519 14343184834900
id-32941,Marilyn Scott,1,424,20110516 16321196392900
id-339055,Konrad Beikircher,1,417,20110516 16321196392900
id-1161827,BTight feat MC Bogy,2,5,20130505 17310110898200
id-710630,Key to Arson,1,24,20110516 16321196392900
id-3005186,Prokofiev Leopold Stokowski AllAmerican Orchestra Basil Rathbone,4,2,20210518 01032139082400
id-97880,The BBC Big Band,1,1859,20110516 16321196392900
id-9578,Matthew Sweet,1,2224,20110516 16321196392900
id-214449,The Lost  Found,1,20,20110516 16321196392900
rec-514731-dup-0,Майя Кристалинская,1,415,20110516 16321196392900
id-2424495,Orchester Heinz Störrle,1,132,20190518 15002512004900
id-445878,寺嶋民哉,1,850,20110516 16321196392900
id-15745,Archers of Loaf,1,868,20110516 16321196392900
id-71931,Lemongrass,1,1885,20110516 16321196392900
id-15747,Richard Wagner,1,34460,20110516 16321196392900
id-52756,Rorschach Test,1,147,20110516 16321196392900
id-701974,Weldon Henson,1,48,20110516 16321196392900
id-89441,DJ Acucrack,1,310,20110516 16321196392900
id-1001961,Herbert Pixner Projekt,1,495,20120618 11004068141800
id-270619,Judge Dredd,1,960,20110516 16321196392900
id-223799,Khoiba,1,242,20110516 16321196392900
id-394308,Marquess,1,529,20110516 16321196392900
id-86139,Roberta Miranda,1,762,20110516 16321196392900
id-1056378,Melanin 9,1,72,20120927 09054832567100
id-193055,Saya,1,90,20110516 16321196392900
id-584584,Losing Scarlet,1,96,20110516 16321196392900
id-172801,鈴木雅之,1,1087,20110516 16321196392900
id-136897,Nice Nice,1,176,20110516 16321196392900
rec-3515-dup-0,Emerspn Lake  Palmer,1,6645,20110516 16321196392900
id-22301,Five for Fighting,1,869,20110516 16321196392900
id-1670084,Richard Wagner Hans Swarowsky,2,2,20160606 16471662468800
id-88515,Anne Sylvestre,1,4803,20110516 16321196392900
id-92289,SPUNK,1,143,20110516 16321196392900
id-57478,Ленинград,1,2085,20110516 16321196392900
id-181847,Taliándörögd,1,42,20110516 16321196392900
id-644844,Frank Tayla,1,482,20110516 16321196392900
id-51446,Stan Kenton,1,4138,20110516 16321196392900
id-3039727,iScream,1,55,20210701 16482959949200
id-497820,Heinrich Lübke,1,56,20110516 16321196392900
id-613603,Chainreactor,1,303,20110516 16321196392900
rec-11826-dup-0,Davicl Arnold,1,3750,20110516 16321196392900
id-1104471,Bebo  Cigala,2,187,20121230 12151035352500
id-430512,Clay Fav,1,13,20110516 16321196392900
rec-142742-dup-1,Reini Helismaa,1,320,20110516 16321196392900
id-97073,The FUs,1,232,20110516 16321196392900
id-1085443,The Carousel,1,47,20121125 19160202362400
id-140460,Honeyroot,1,158,20110516 16321196392900
id-189421,Vanilla Chainsaws,1,71,20110516 16321196392900
