artist_credit,name,artist_count,ref_count,created,gid
id-485299,Jeff Titus,1,28,20110516 16321196392900,6019040d834d3e4fbaf13222da3aab83
id-237332,Közi,1,114,20110516 16321196392900,1b953309efe830dda3dbae79a7518dcc
id-414221,The Accelerators,1,99,20110516 16321196392900,2c2bb8c4ca5534879e795b511956e870
id-693330,Herman Philipse,1,434,20110516 16321196392900,ec635fbc5d7f321caad513f5ffd5b3ed
id-1216825,Gene Vincent  The Blue Caps,1,290,20130914 22482873225300,1180c23af3de326aa2b4b0855f4f38bd
id-1098678,Terry G,1,30,20121219 10035788323200,d357fe3ca5e13d4087615e4e68cc3298
id-199,Sheryl Crow,1,5768,20110516 16321196392900,a721a5bedb413d46bd4b539281de7d21
id-32827,Killing Heidi,1,336,20110516 16321196392900,1bb8eb6ad25631bd89aba7d73f1d1b82
id-365014,ChueLee,1,70,20110516 16321196392900,feb46f49fa4c3454943a9a776226a1fd
id-140137,Sopor Aeternus  The Ensemble of Shadows,1,1455,20110516 16321196392900,f833482f24f430bf8504ad2cfc85fac5
id-666349,DJ Halan,1,26,20110516 16321196392900,d87d485352ec3ec78627b0ec7ff7948a
id-346340,Rufus Zuphall,1,131,20110516 16321196392900,186423824a8c3c1dbb657015b0da74e2
id-2647816,William Kraft  National Philharmonic Orchestra,2,46,20200311 17491052374600,688696a501a6361bbc1b1030fee89a50
id-3222680,Charles J Tan,1,38,20220209 14353701416800,27949b3e34da3ab7885e4a2529e34fe0
id-433712,Bigdez,1,24,20110516 16321196392900,04ceddd7f81334158c1ec79001c70a14
id-339545,Liberación,1,579,20110516 16321196392900,6902f2687461385aa43ee1a4e5e129c7
id-360071,Epheles,1,152,20110516 16321196392900,29f5f38e162b3d1dbd4651e471132e66
id-845105,Dmitri Shostakovich,1,13072,20110802 21354284740200,8a935678debf34779064c86fe9560cea
id-115599,姫乃樹リカ,1,292,20110516 16321196392900,022e510552c83aafac7f925fd09d1f51
id-1529796,雪桜草,1,109,20150903 15463645651900,b5f02ea34cad35b2ba43a34b8ddb85b0
id-3305911,No Witnesses,1,12,20220521 16204817996100,1a2aa2fa512c499fbfe1c759185e0b0a
id-558597,Nemzeti Tankönyvkiadó,1,578,20110516 16321196392900,26862f0486663f3c8879c9b5b4d0a294
id-543172,Kid iD,1,26,20110516 16321196392900,6ecb691964193e24a6fdd8b344abc4f8
id-781299,Snovonne,1,100,20110516 16321196392900,74e3697997213729b9279b5a15f5df57
id-56272,Los Nikis,1,349,20110516 16321196392900,0e6c95119ea7374ebc49a8ddd2773677
id-805716,Lindstrøm  Prins Thomas,2,139,20110516 16321196392900,83d4111035fd3a3f970491a5d054a220
id-63381,EG Daily,1,229,20110516 16321196392900,859e158d80ce378698c67fb4f2f03c86
id-83758,After Crying,1,521,20110516 16321196392900,3890246518ae364f87a9d841e1057108
id-832807,Tyler Warren,1,189,20110623 00362060751800,1b5d7d9337823c95ab6314262feb8b58
id-160901,Ludus,1,220,20110516 16321196392900,c61ac6d7c1fc3e6998529376725702a6
id-3072386,Winterfrost,1,120,20210817 16495887325500,bc3b0af78da03ef3bad72866fa3a264d
id-858310,Pepe Habichuela  The Bollywood Strings,2,32,20110913 22493540275500,89d50f7b4b1630ff9d9bc5426274c173
id-167237,Stelvio Cipriani,1,2634,20110516 16321196392900,6156a798517434159b121e420e51ae75
id-34886,Paul Overstreet,1,428,20110516 16321196392900,c9d75ee665af3bceb97093a0b142cda2
id-953294,Lerner  Loewe,2,1504,20120307 09305507248200,cdf7eceef66036e2bec6b2370fa67495
id-1162925,Joe Biviano His Accordion and Rhythm Sextette,1,16,20130507 22040591018400,10d82e92a63b3f4299784b07d1815a9e
id-139350,Namasté,1,84,20110516 16321196392900,23190f6c59f1343898655e8edf92e9cd
id-41994,Saxon,1,7367,20110516 16321196392900,7672faa451813562b6ac351149cb527e
id-839547,Tex Beneke  The Glenn Miller Orchestra,2,102,20110715 19103273222900,189fed14529932baa950e46c03d5db71
id-1479,Eddie Money,1,1687,20110516 16321196392900,57f20b5b93bd37edbdcd7deca57ce0a8
id-1065233,James Justin  Co,1,22,20121015 19210866227200,42687803804a3c3b97282572769fe7fd
id-1216019,Vladas Jakubėnas,1,8,20130912 16081472747900,64adfea5744f3474823e1750e56f5f42
id-39704,Dave Hole,1,654,20110516 16321196392900,93bb8af56d7e338a94f693897847b52b
id-695782,md,1,40,20110516 16321196392900,7816d2eaaccf36a89f34dd946d700208
id-208141,Miam Monster Miam,1,142,20110516 16321196392900,2b09c9953de03bdb807b6bf4602872c7
id-59092,Andrea Jürgens,1,4836,20110516 16321196392900,97cf4ca99ea43cebb8a52d7dd62b4c45
id-293699,The California Aggie Marching Banduh,1,198,20110516 16321196392900,bd9b8d92410b3fc08a9a16ab1ea240f9
id-1044403,David Wiffen,1,170,20120902 21584543089300,1fa24f8c66fe37969d4adfa2a359e806
id-105616,Peter Principle,1,115,20110516 16321196392900,35f1e3663f8d3a20bf90fc979612fa44
id-701726,Chris Tissell,1,32,20110516 16321196392900,dc82b40cad413de8b5646281391b136d
id-447770,The Dirty Heads,1,275,20110516 16321196392900,21f8eff1408b339bb2efd945c1c79e73
id-172439,Invisible Limits,1,251,20110516 16321196392900,8bebe1b40b923b29a688b28da340f7e4
id-195198,The Aggression,1,189,20110516 16321196392900,a447bb0973103281bf17aabb66ac3d57
id-395415,Trzy Majtki,1,38,20110516 16321196392900,7367dc3b8fa33870bc58ab91ec64b459
id-129722,Kongehuset,1,85,20110516 16321196392900,a987077309fa3e17af0851b912775c97
id-491411,National Frost,1,18,20110516 16321196392900,17766004c05b3a7bb4d7a68a05fd1de1
id-1538365,Christopher Paolini gelesen von Andreas Fröhlich,2,3643,20150921 13233481124200,1abb32446bbf3c9197591ebfe7e32b38
id-1022,Björk,1,12796,20110516 16321196392900,33c5688770d63afcb20d9b194d71ab32
id-73841,Heintje,1,1735,20110516 16321196392900,fc03a5ca31213281b1390013ac89752d
id-1097,Heather Nova,1,2202,20110516 16321196392900,99cd90edd40532ffbf145c51b08851e4
id-2484968,Little Black Train,1,39,20190824 05412461122600,2116ea2c90dd317ea80d303ecf7a8da0
id-24233,Art van Damme,1,667,20110516 16321196392900,31eeb5ad96fb3010b1946833d04d2e5f
id-10275,MC Solaar,1,1195,20110516 16321196392900,a5d05b95b26339b7a24945ec4d5bcf5d
id-124308,Colorblind,1,89,20110516 16321196392900,26fe2bc779bd3d0e895ee7a66fc9b515
id-43443,Jeff Tweedy,1,3808,20110516 16321196392900,e6c7fe92ad1631228c1bde42862f52d7
id-295268,Bruce Langhorne,1,66,20110516 16321196392900,4ecfec1dd99f306aa4876446e40fbb72
id-63903,Bochum Welt,1,474,20110516 16321196392900,f0f7c0b9601632a184fcfdb655bff150
id-5170,Admiral D,1,28,20110516 16321196392900,00c13832159b357186f9aa5e09386f18
id-1257355,さくら学院,1,732,20140104 11232722199700,b375133d256739688ae155956f093ba8
id-90946,Zjef Vanuytsel,1,325,20110516 16321196392900,482f0534d20e3695934ca11c4dc8fc9f
id-436818,Close Shave,1,193,20110516 16321196392900,e2006e27f3713f75b0ff29697f3c9094
id-6080,Waylon Jennings,1,7663,20110516 16321196392900,a2c42b2658b236d3bb60f39233a51bff
id-325535,Zachary Allen,1,26,20110516 16321196392900,124b87d5c1af3c8a86e8b9cb5e49ad1a
id-194969,Josef Hader,1,408,20110516 16321196392900,c66ef09c75a2326c82b0a56f748cd1e9
id-161922,Hope of the States,1,379,20110516 16321196392900,95f601236818380097087f50c5731faf
id-759331,ULTRAPRISM,1,102,20110516 16321196392900,f2063423d3a83a13beea7b38046d98cd
id-573527,Envydust,1,30,20110516 16321196392900,9ce03cd4fbf83fb88c0c80dda1d94ee5
id-15917,Cheech  Chong,1,474,20110516 16321196392900,615fdc3f07ae396790f4e373549e6a26
id-136897,Nice Nice,1,176,20110516 16321196392900,1976c6ab5c583914a8eaadb35ce7967a
id-970890,Kevin Schilder  Danny Pelfrey,2,125,20120416 0053290637700,98c798ed3b043e58b00688d75cc72803
id-1030,Nusrat Fateh Ali Khan,1,5833,20110516 16321196392900,88f53729510a3c48afef9b493961265e
id-359228,Karma,1,93,20110516 16321196392900,133978c1924135bc981eef660650cd5c
id-39293,Madhattan Room,1,46,20110516 16321196392900,fd2a0a4b79a2338d97ffda300f3249f4
id-598095,The Tunics,1,59,20110516 16321196392900,01edf0a544ff3f3bb26f261ca013a740
id-50027,Frankie Paul,1,1135,20110516 16321196392900,5136f50cf6383c20bc92506e59b32ac4
id-243273,Pit Baumgartner,1,103,20110516 16321196392900,abe70598c263371aa91997503f61c12d
id-3474,Les Baxter,1,2753,20110516 16321196392900,5394a952e3933765bbf3d82e82383ab7
id-1104540,Kool Savas feat Sinan,2,10,20121230 13063080358100,eaa81db361713b72a14a02afb16f881a
id-449935,Semargl,1,305,20110516 16321196392900,1f4d459b6ee531c8b847b42fab5ae861
id-140863,Papa John Creach,1,204,20110516 16321196392900,888d361cec5132bc9580bd2db19c4b1b
id-1517,Elvis Costello,1,5802,20110516 16321196392900,1ccdab39483933a3be028ce896e4e3c8
id-15855,Rinôçérôse,1,564,20110516 16321196392900,0fc2121b9fca33569a1e8b4810b201ca
id-318011,Pencey Prep,1,102,20110516 16321196392900,3169c58900483f89b0f92364be9a7e49
id-101040,The Channels,1,140,20110516 16321196392900,8275cc90573f30f583a2cb0841201f8f
id-23938,Stephan Eicher,1,1546,20110516 16321196392900,5214c97ca9fb3261985c048aca75724e
id-563674,Geir Egil Larsen og tjukke slekta,1,60,20110516 16321196392900,ffa1994f32e83befbd28d520b5b3d7ad
id-148509,AIR,1,799,20110516 16321196392900,74a35d989ecf36e198b7f780510cf242
id-619297,Kreuzjoch Duo,1,42,20110516 16321196392900,f1e7f207750f3ea580ad8f5f818812f3
id-540934,Al Casey,1,301,20110516 16321196392900,5692d831cef4321184be0c7e3e3a1e4d
id-441843,Poan Liar,1,30,20110516 16321196392900,c45e0842af703f67b787c25a97882dec
id-1031343,Brickman,1,69,20120808 13571821998300,87d4429911de36a9ad9d8572c82ef331
id-845001,Julien Desabrais  Otto Jensen,2,130,20110802 16084266890600,9e75c8e139cb307a90e39ae99a7e7717
id-620162,Erothyme,1,174,20110516 16321196392900,521ea49a05573c98b41d81ee8d4ddbcc
id-219349,Boom Operators,1,21,20110516 16321196392900,5bcf24c607303ce0adeef83a140628f6
id-1483051,Драконь,1,138,20150527 20430310720600,ed6c991cb69d38d1b05d7e4bb6312ccd
id-281507,Kevin Hewick,1,158,20110516 16321196392900,75b16cf0c88a37369e75fff31858fde8
id-107434,Leci Brandão,1,222,20110516 16321196392900,eb03e117f6bd36c085d862b4d176a679
id-166590,Olivia Ruiz,1,662,20110516 16321196392900,0d076e4893f13ddca5e99803008fd76a
id-52612,Darkwood,1,370,20110516 16321196392900,a4eb8560cb0a335a96346a15696c80c3
id-447785,Guy J,1,553,20110516 16321196392900,5d833d263a783bf594a75783297dcc31
id-71752,Pouppée Fabrikk,1,655,20110516 16321196392900,fa21f9d1fcdb3c628f9cb24ee33f0515
id-968224,Вирус,1,329,20120409 20363357587100,9c0677224e8d3c038c84583253a8d586
id-14554,Yngwie J Malmsteen,1,520,20110516 16321196392900,7455df5000b638b490a1226f8882942e
id-573534,O Inimigo,1,106,20110516 16321196392900,3454f8e3bc2c320894b3322327cd802c
id-367119,Cool Cavemen,1,278,20110516 16321196392900,1b59eb9074d13f0986f9770ce8379aa1
id-212009,Tim Thompson,1,32,20110516 16321196392900,7d8f5c7f4e9e338ab3148e3843a411b1
id-842019,Yabby You  The Prophets,2,14,20110723 0400066991500,cd913490323b3df09c585e6dce3c15cf
id-330234,Ojo Rojo,1,67,20110516 16321196392900,ab68e5778f4d3e92be9c9f68179dc8c4
id-34990,Marc Almond,1,2900,20110516 16321196392900,5989f5627d4a3b1ea7371574a3e1a797
id-83463,Dödelhaie,1,304,20110516 16321196392900,a7649114f91132aeae97be01abb8cc5a
id-122283,Tya,1,91,20110516 16321196392900,0d75dc58aaec3846a2ceedbbf4b34030
id-1259921,Jungle Tongue,1,26,20140110 20403678794800,3b3bc71fcc773abf841e885452adbc63
id-37478,Deryl Dodd,1,228,20110516 16321196392900,d963444829843df9b0da342fd551387a
id-872534,Alice Tlustos,1,93,20111020 1416091406300,b0fe313fad163c51a8664a6256ead29b
id-596669,Aliceffekt,1,475,20110516 16321196392900,d11820ec2fb733ff8d46975fd0bc041c
id-1116424,Deen Burbigo,1,108,20130123 13445126048800,f43879708a913b888b898e353733fbc8
id-50397,Ingrid Jensen,1,139,20110516 16321196392900,f093380f4e263805a973fcbc5300981b
id-118272,Space Machine,1,79,20110516 16321196392900,b7997ff40c613a40ae338b5294d1e859
id-2488294,La Chifonnie,1,115,20190830 04190767693800,7afe2331401136648a752e063326375a
id-604710,reADJUST,1,683,20110516 16321196392900,2898dc9f613d3a0fa4aafd2b3ad3fe9c
id-226854,Johann Kuhnau,1,324,20110516 16321196392900,349db624f1ea333d8b7885b54512922c
id-34665,Grandpa Jones,1,1324,20110516 16321196392900,b09e4d2b184e3456ae8c1d40af1a814f
id-297273,Void,1,138,20110516 16321196392900,0c49a154dc073af298488bc161b82a96
id-581075,Твердь,1,43,20110516 16321196392900,f484f3406e7835c9b2aeb89a415a1d2d
id-124466,La Sonora Santanera,1,477,20110516 16321196392900,eae5410b73a4388c96e52989301ab923
id-384870,Catch 22,1,107,20110516 16321196392900,37916f11034f3960b214e662145398c0
id-441240,Mörglbl,1,251,20110516 16321196392900,b6c44b3473d8336093457dac4f0521da
id-213608,Bumsnogger,1,55,20110516 16321196392900,779c2da963673ae68c642dba5282a96a
id-659338,Simon Stewart,1,1210,20110516 16321196392900,44a8d1244773335e9bc41ef9deab48a5
id-81955,Lightning Bolt,1,450,20110516 16321196392900,a3a233afa12a3467bf6685bb3b324597
id-882908,Ian Herron  Andrew Herron,2,24,20111114 00273785192100,a20fc605ba8a39469752691ff0247f6f
id-189482,Paula Koivuniemi,1,1669,20110516 16321196392900,2e9cc0b07e3e3b94a533f0f33338ba73
id-323514,Jim Crow,1,114,20110516 16321196392900,39a85709ab04322394cb4cb0adb62e2d
id-333714,Szerokie Szatany,1,34,20110516 16321196392900,816738e10f393c56bd4532132c8ccaa3
id-1488313,Uncle Kracker  Marlo Thomas,2,2,20150606 02243645305200,db7ec1cc18b63177b3c8c222651d9663
id-558451,山下勉,1,48,20110516 16321196392900,c97a3dc30cf537d68c329c491e710dd1
id-193186,BlackBud,1,88,20110516 16321196392900,eed130455e4e34c285ae5a3fd7ac33c0
id-2181882,Safety,1,11,20180321 17184849207700,7b3e310f14b737e98a6fe1514f29b1a3
id-129092,Denez Prigent,1,492,20110516 16321196392900,0c56b4e95299375aa71cdaba76297ea6
id-2818466,Craig Douglas,1,2,20201004 05030651960200,605ceabac9093c638c29dd7abb38a113
id-2207471,Cobee,1,22,20180429 12564610016700,e48889679f2e3bfb977ef5f8aea36920
id-950387,Jewels of the Nile,1,22,20120227 05363503950400,1b34d5737222390797ed46252141c8a1
id-248912,The Oscar Peterson Trio,1,3031,20110516 16321196392900,4f7c5b0887fb31edad784518c9f337b5
id-5633,Brutal Truth,1,1332,20110516 16321196392900,ecf3ae20bb77351fbfd8918483eeec5f
id-828874,The Raisins,1,152,20110612 19573271075900,5f9578c341b334c386a65c5f3b6862b5
id-830929,Ruts DC  Mad Professor,2,2,20110618 01000840275500,685acd4efb1530c0a184e42d01fbf0a9
id-105082,Bud Shank,1,890,20110516 16321196392900,6df708f0cdba3f14881dd2c6848ebade
id-72527,Beergut 100,1,34,20110516 16321196392900,a8c89558604f31c8963dbb62b35cf5fb
id-3394313,Christin Stark  Matthias Reim,2,4,20220907 15314065627400,b8fa66acab604b6cbf52af7513ba918d
id-467219,Fuck Me USA,1,87,20110516 16321196392900,35f7253ea6e43a72b96f0ea72d86423f
id-526792,Kella,1,22,20110516 16321196392900,0f7310a56ada348e90b033d1f53ef54d
id-490857,Eddie Turner,1,96,20110516 16321196392900,5dc0a0e02ad032a09a6d714295f25a3e
id-77104,Inade,1,858,20110516 16321196392900,8d5479550a2835e3b8a417b7981aed40
id-5263,Stan Getz,1,8436,20110516 16321196392900,71d77a3704393773800c877c9cde9412
id-90086,Myon,1,210,20110516 16321196392900,4c1c36b56f2a34ee8d350a027f8a6b6b
id-406894,张芯,1,61,20110516 16321196392900,1b532ad8e3273db8b78893c67d063bc7
id-2939646,LEMUR  Reinhold Friedl,2,16,20210227 09442205305300,7fc84954ea78315a81e35b8cca2cce1c
id-110544,Jip,1,97,20110516 16321196392900,04747649ba183674a37cb362fc6c89e4
id-41543,Johnny Hallyday,1,12924,20110516 16321196392900,b6cc7a7cf05a37d788a745434c9d99a3
id-881769,D K Jayaraman,1,356,20111111 12275285683300,2a2b3084bffd37859f60488dbd483d12
id-2970,Don McLean,1,3147,20110516 16321196392900,e8f2f9e739a03a2890c618bbf98fa800
id-10440,Dwight Yoakam,1,1961,20110516 16321196392900,05e88e718f1e34ec87838170cbf44229
id-62359,Rilo Kiley,1,626,20110516 16321196392900,61d8d50abd8935e7acf5a98be8c889d9
id-264498,Jonny Kaplan  The Lazy Stars,1,34,20110516 16321196392900,c470c657445b37b3b8fa36a2138e0da7
id-2649414,Bill  Gloria Gaither and their Homecoming Friends featuring The Martins,2,1,20200313 11005691036500,5f5ad6b7169b3253a6921844f92d6382
id-36414,deLillos,1,1328,20110516 16321196392900,c7d3380af97d396faf2441f6d2893cec
id-1155328,Lyra All Stars  Johanna Iivanainen,2,30,20130420 11143804763200,96d7b49347463fe193d060f7cb59b498
id-111511,Ijahman Levi,1,725,20110516 16321196392900,ddd7bb4beb7f3abe83b1825ae9636657
id-682623,Philip Wesley,1,285,20110516 16321196392900,c91590fdf1ae3777837cb05ee964b418
id-818577,Johnny  Lillemor,2,58,20110516 16321196392900,ee0c9b85406d30819771ce834b5ec3a5
id-377648,Steve Carter,1,622,20110516 16321196392900,8ece6e61dc8a32e69d6465f62822714c
id-1088073,Choeur des Moines de lAbbaye SaintPierre de Solesmes,1,136,20121201 1246459862400,de4b44f60ab030da93283c791814cf8d
id-281401,Koro,1,153,20110516 16321196392900,bf1e0831bb0530dea0910bbbefb12bbf
id-257210,All My Heroes,1,14,20110516 16321196392900,daf002d7410a39c5a028eb7f16ebe66c
id-6458,McCoy Tyner,1,2554,20110516 16321196392900,5b85196d74a33526954e6f93e5d65ad0
id-40291,Moonchild,1,179,20110516 16321196392900,c3e6411497a430efbf4d2b5c9db423bd
id-4746,The Groove Farm,1,218,20110516 16321196392900,4d1acf85648b3dc7a253ae54b1a0b112
id-2134388,The Academy Is,1,325,20171226 23001809276400,ddd64086f7d2319e90b5f9e0849bf158
id-9478,Vapourspace,1,141,20110516 16321196392900,ff5acacc327235b5b0d4085a09150eec
id-124393,Jerry Clower,1,919,20110516 16321196392900,40e5e0de97d83ced91d0e310116b1d4d
id-33666,Miranda Sex Garden,1,440,20110516 16321196392900,8dc9661194813ea6aa56f6df3e9850ec
id-982148,Albert Griffiths  The Gladiators,2,179,20120509 1206302661900,deffc1a737fc322987bb120902a5ac5b
id-44994,Miquel Brown,1,525,20110516 16321196392900,1c9ce1f33111380e929dae753bfd5c5f
id-164611,The Politicians,1,110,20110516 16321196392900,6cc0abd1758937338dc1002634ae11ee
id-6100,Red Giant,1,126,20110516 16321196392900,bc86fe71d8073b7aa78a3e3440d986bc
id-39033,Edu Lobo,1,606,20110516 16321196392900,a98bb0ac95ca3531aa9a38892b44229b
id-68393,Pyogenesis,1,777,20110516 16321196392900,02d1deaf4e2535a5b79bd5adc6cb6a8a
id-70080,Asura,1,475,20110516 16321196392900,85a4e5ac72853e348e0e9cfbf36e2ece
id-709506,The Trafalgars,1,14,20110516 16321196392900,16e18160c1ab3f88ba24d34dfbad5dc4
id-473837,Adolph Deutsch,1,294,20110516 16321196392900,a164d54656c0399f8f5bb8fedb75e687
id-82973,Marco Beltrami,1,5151,20110516 16321196392900,93cbcd404ec638ff96f69b5d5293a076
id-419626,Pale Man Made,1,62,20110516 16321196392900,d45a5bf1463537e0b9de98a5346236ed
id-812263,Rex Carroll  Eliot Pulse,2,72,20110516 16321196392900,1661c2f3ee8b3c86bf80ad7ea9580c12
id-650351,Bergen Domkantori,1,48,20110516 16321196392900,211aab5243ec347f8ffed1afed57fdb4
id-387,Johnny Cash,1,37645,20110516 16321196392900,df7634a858083d929c0d4e5933c8093a
id-193482,Crazy Girl,1,64,20110516 16321196392900,ab95afbea52d35e0b53695e1a2863031
id-680542,Nat Birchall,1,197,20110516 16321196392900,b8f0edbcb1cb398bb44a9c6c247f5d13
id-2006222,The Kickass,1,22,20170524 08225521836800,b6aa5f3d34b33a2f9d0289a771060bfd
id-1455103,Baby S,1,186,20150331 2102567549600,9492d0ea263334889fc8f898b80890a8
id-2047,Steven Curtis Chapman,1,1422,20110516 16321196392900,77a467214fbd31a6a4dd3919ec1332a9
id-162709,Oddisee,1,988,20110516 16321196392900,e81aab3b76af30bf9ffcf0b59c6a0be7
id-381890,DarkFreak,1,48,20110516 16321196392900,e1e13e1139dd3aeb81d332a117ff1329
id-548525,InlineseXTerror,1,55,20110516 16321196392900,3fc5613c0b133a8f8e8788ff8420757e
id-501470,Byron Stripling,1,102,20110516 16321196392900,8cd21761ab5936d4bd38791acb6068cd
id-3269,Samba,1,350,20110516 16321196392900,0db0e21ad8ad3c34a3fb2738d25aa533
id-206767,Mono für Alle,1,102,20110516 16321196392900,d1270ad75303335b9f26353d391a03c3
id-809630,Leslie Bricusse  Anthony Newley,2,145,20110516 16321196392900,740cc4cbff8b3f6ba14875a8b6ad2c6f
id-1124886,Mind Over Matter,1,95,20130209 02292640867700,a2b8c99e1ce53c29b05e90581e950d64
id-62,Modest Mouse,1,3572,20110516 16321196392900,5f00474081b133ae9f3eed6c9db573cf
id-218281,Baba Blues,1,82,20110516 16321196392900,827b4163091e341a9820bd46dcc5bc0d
id-51356,Charly Lownoise  Mental Theo,1,1390,20110516 16321196392900,ab167b5dac5f38fda31b404fb8a5944d
id-219760,Γιάννης Πάριος,1,1909,20110516 16321196392900,6b552e2f7ee333f6b42a45bee64d205f
id-707520,Julia A Noack,1,62,20110516 16321196392900,470afe87809b33c49fa46f7c3f350e96
id-162871,Girolamo Frescobaldi,1,2454,20110516 16321196392900,1378320680433a37b3732e92bd7af4f1
id-10170,Camel,1,3354,20110516 16321196392900,5d2d8e2bd535376583e9b3ee70c658fe
id-701534,David Curtis,1,46,20110516 16321196392900,0cdfd6aa67f532488a55d6ddde7e82c8
id-527563,The Smallgoods,1,79,20110516 16321196392900,2e7bda381994327d9c9f72de698b95e0
id-138618,Anthony Manning,1,108,20110516 16321196392900,32dcbaf7f4d4356483bb926b8dbe8296
id-791405,Gorilla,1,106,20110516 16321196392900,a797d15c76743efdad2286a5176810c3
id-340748,Edward M Favor,1,328,20110516 16321196392900,29289699feaf3c7aa2132ce72c3db1b3
id-32548,Shuggie Otis,1,558,20110516 16321196392900,5d71040669f9358cb6350860954158f0
id-150961,The Baja Marimba Band,1,476,20110516 16321196392900,79f56fcdfdc4335db5c1b199eed084a9
id-584020,Born Without a Face,1,16,20110516 16321196392900,dbf0dabdbb543ee39aabb264fc75019e
id-34818,Cappella,1,2810,20110516 16321196392900,121992ddcc9130d8b943e1d9c19b01cf
id-89138,The Frank Popp Ensemble,1,244,20110516 16321196392900,ff3ed8a20cf8336cb553ef9b9d40f097
id-811993,Barrie Gledden  Jeff Dale  Tim Reilly,3,591,20110516 16321196392900,21d3deb2d7a1348ebd2a762fce7a2396
id-291066,Needful Things,1,330,20110516 16321196392900,1fc923a44b9f3500acde61f1b1de129c
id-2242715,Saturnales,1,115,20180629 2156374949800,45b99259e8943e379ecf4d1454455e0d
id-197001,Willy Mason,1,405,20110516 16321196392900,aabdbeb7bebe352b967d43b1fa0e2a0a
id-94236,20 Minute Loop,1,213,20110516 16321196392900,d2f6742576c93cbaa3b96ffa1e563531
id-519549,Amazing Journey,1,60,20110516 16321196392900,320110b86d4c3982b703627cbfa4d04d
id-1639308,Manteca,1,26,20160406 214010556700,f41adf6c962f3ad5955db655c15ea250
id-483825,Hebosagil,1,202,20110516 16321196392900,a51900b648dd34ac8476d50eb16d4fa8
id-1140149,Impactchurch,1,28,20130317 01095382383900,e7dc3f1c8f7f358fabf9cbf8e9ad49d0
id-1178604,Flora Silver  The Celtica Symphony,1,33,20130614 09072092344400,2414b686f0953654bb83a5e640a4e03f
id-43172,Lee Wiley,1,1489,20110516 16321196392900,046c7b7823743f509f64e6dae9ef04c2
id-9808,Tab Two,1,474,20110516 16321196392900,c417757d30363ab19c60ac2d76f590dc
id-720697,The Frozen Borderline,1,24,20110516 16321196392900,9439b45e0e4338b5a5025e91c5129913
id-2650087,Alan Mills and The Shanty Men,2,132,20200314 08011508006700,195289e33a2332f495e53f5511c26591
id-582152,TourdeForce,1,377,20110516 16321196392900,06789fe7213730beb5b6a22f048140e8
id-691817,Stickoxydal,1,88,20110516 16321196392900,6b0dbdd9e9b1350aa51ad3bbb12efc8f
id-4081,Sheer Terror,1,459,20110516 16321196392900,c7c10970e47f320599049afd3befd6a1
id-219762,Αλκίνοος Ιωαννίδης,1,739,20110516 16321196392900,c34624f504bb3e998123620e67ed67dc
id-67668,HH,1,95,20110516 16321196392900,cbc19fcd12d43039a5e6deed561e9f0c
id-82152,Harmonica Frank Floyd,1,235,20110516 16321196392900,1debe1c2f7793585875e47d3702611d0
id-443359,Against Nature,1,446,20110516 16321196392900,de7675f79ad831d982bde7361f9d7075
id-1147959,Holidays,1,24,20130404 1141238409300,6c25e3cc56543b348ccb1559be9bc615
id-230316,Chad VanGaalen,1,710,20110516 16321196392900,f03fe2b36b653c4693d35117752916ae
id-31164,Alastis,1,200,20110516 16321196392900,45aff31362703c96a3380bcb9111a445
id-5446,Tania Maria,1,871,20110516 16321196392900,ae7e0a3a3ea53b1e9ed4d367e01602b9
id-224658,Sympathy,1,125,20110516 16321196392900,89e4955129073e8c83719510e09e6eea
id-341250,Os Monstro,1,2,20110516 16321196392900,fa2fac84619c371d88b47e8e0f8acea5
id-50192,Augie March,1,627,20110516 16321196392900,4745311df7a93365b8c529fb9d5535af
id-260648,Fredrik Vahle,1,1400,20110516 16321196392900,b311e84fa0163c2e8e08cbb2eac3f350
id-2815182,Fredrick Hoffer,1,920,20200930 07313948647100,0fcb0caa781230e6afd0b12bfb02c317
id-3684,Andrew Powell,1,375,20110516 16321196392900,bc2e039230cd38a0926bf3a448d6b6a8
id-463721,Lunetic,1,152,20110516 16321196392900,b520d0752f8637dca43582f0c053c98c
id-10302,REM,1,19351,20110516 16321196392900,201859cba6a9306dbbec5c2ea2e4ee95
id-5456,George Barnes,1,288,20110516 16321196392900,45a21146d9cb33ba80edf27b298e21b9
id-189421,Vanilla Chainsaws,1,71,20110516 16321196392900,9f70654fa8673702976561c3e241d1f5
id-503220,Paulsrekorder,1,56,20110516 16321196392900,2af696f6f903394f9cf1196ecb36607c
id-599166,Kai Magnus Sting,1,142,20110516 16321196392900,007bc199911c36bc9850db258bf318ff
id-1486348,Dans á rósum,1,6,20150602 15025406868700,0c6eab8ff8cf3826ba6dd5e285cd3730
id-97970,Toires,1,168,20110516 16321196392900,a68ec7e7f4423727b2dcd21e95baa76d
id-22815,René Froger,1,2126,20110516 16321196392900,2b033f2c897c390f9d62832cb6d06a9a
id-2475,Thievery Corporation,1,2169,20110516 16321196392900,1f36dce30c6332649121f538dd9bee63
id-672223,The Visions,1,17,20110516 16321196392900,318e749a77f83623a007523e72d3b230
id-3039727,iScream,1,55,20210701 16482959949200,d83860ee2aa53488a04af2fe11e919dd
id-1218210,Richard Rosen,1,308,20130918 15501915261200,00ca5857a6523a09b8fc7819a5d4c08e
